order_item_sk,order_item_id,order_id,order_date_sk,customer_sk,product_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,status,currency_code,quantity,unit_price,discount_amount,gross_amount,net_amount,subtotal,tax_amount,shipping_fee,total_amount
5195,5000005194,1000003886,0,1433,2,2,2,0,2,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,44100.0,9261.0,0.0,53361.0
5196,5000005195,1000003887,0,172,1,2,2,41,2,FULFILLED,ARS,3,13200.0,1980.0,39600.0,37620.0,77220.0,16216.2,0.0,93436.2
5197,5000005196,1000003887,0,172,1,2,2,41,2,FULFILLED,ARS,3,13200.0,0.0,39600.0,39600.0,77220.0,16216.2,0.0,93436.2
5198,5000005197,1000003888,0,380,1,1,0,839,85,PAID,ARS,3,12600.0,1890.0,37800.0,35910.0,47880.0,10054.8,900.0,58834.8
5199,5000005198,1000003888,0,380,1,1,0,839,85,PAID,ARS,1,12600.0,630.0,12600.0,11970.0,47880.0,10054.8,900.0,58834.8
5200,5000005199,1000003889,0,1245,2,1,0,530,896,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,900.0,36474.0
5201,5000005200,1000003890,0,345,1,1,0,2785,468,PAID,ARS,3,12000.0,1800.0,36000.0,34200.0,34200.0,7182.0,0.0,41382.0
5202,5000005201,1000003891,0,1237,2,1,0,103,362,PAID,ARS,1,15000.0,750.0,15000.0,14250.0,14250.0,2992.5,1200.0,18442.5
5203,5000005202,1000003892,0,190,2,2,4,2225,4,PAID,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,0.0,18150.0
5204,5000005203,1000003893,0,731,1,2,1,342,1,REFUNDED,ARS,1,10800.0,1080.0,10800.0,9720.0,9720.0,2041.2,0.0,11761.2
5205,5000005204,1000003894,0,1423,2,1,0,0,2914,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,900.0,35385.0
5206,5000005205,1000003895,0,1262,2,1,0,1359,3141,REFUNDED,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,0.0,16335.0
5207,5000005206,1000003896,0,615,1,1,0,132,2565,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,46800.0,9828.0,1200.0,57828.0
5208,5000005207,1000003896,0,615,1,1,0,132,2565,FULFILLED,ARS,1,12600.0,0.0,12600.0,12600.0,46800.0,9828.0,1200.0,57828.0
5209,5000005208,1000003896,0,615,1,1,0,132,2565,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,46800.0,9828.0,1200.0,57828.0
5210,5000005209,1000003897,0,1481,1,2,3,2697,3,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,0.0,26136.0
5211,5000005210,1000003898,0,657,1,2,4,2739,4,FULFILLED,ARS,2,10800.0,432.0,21600.0,21168.0,21168.0,4445.28,0.0,25613.28
5212,5000005211,1000003899,0,1304,2,2,4,1072,4,FULFILLED,ARS,3,15000.0,2250.0,45000.0,42750.0,42750.0,8977.5,0.0,51727.5
5213,5000005212,1000003900,0,1438,2,2,2,1995,2,PAID,ARS,3,15000.0,0.0,45000.0,45000.0,66168.0,13895.28,0.0,80063.28
5214,5000005213,1000003900,0,1438,1,2,2,1995,2,PAID,ARS,2,10800.0,432.0,21600.0,21168.0,66168.0,13895.28,0.0,80063.28
5215,5000005214,1000003901,0,1275,2,2,1,0,1,FULFILLED,ARS,2,16500.0,1650.0,33000.0,31350.0,31350.0,6583.5,0.0,37933.5
5216,5000005215,1000003902,0,1251,2,2,4,994,4,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,0.0,35574.0
5217,5000005216,1000003903,0,439,1,1,0,314,2053,FULFILLED,ARS,1,10800.0,540.0,10800.0,10260.0,39660.0,8328.6,900.0,48888.6
5218,5000005217,1000003903,0,439,2,1,0,314,2053,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,39660.0,8328.6,900.0,48888.6
5219,5000005218,1000003904,0,1110,1,1,0,1838,783,CANCELLED,ARS,1,10800.0,216.0,10800.0,10584.0,37584.0,7892.64,1500.0,46976.64
5220,5000005219,1000003904,0,1110,2,1,0,1838,783,CANCELLED,ARS,2,13500.0,0.0,27000.0,27000.0,37584.0,7892.64,1500.0,46976.64
5221,5000005220,1000003905,0,385,2,2,1,1778,1,FULFILLED,ARS,1,15000.0,750.0,15000.0,14250.0,14250.0,2992.5,0.0,17242.5
5222,5000005221,1000003906,0,1163,1,2,1,0,1,FULFILLED,ARS,2,10800.0,1080.0,21600.0,20520.0,20520.0,4309.2,0.0,24829.2
5223,5000005222,1000003907,0,91,1,1,0,3147,2738,PAID,ARS,2,10800.0,0.0,21600.0,21600.0,75180.0,15787.8,1200.0,92167.8
5224,5000005223,1000003907,0,91,1,1,0,3147,2738,PAID,ARS,3,10800.0,1620.0,32400.0,30780.0,75180.0,15787.8,1200.0,92167.8
5225,5000005224,1000003907,0,91,1,1,0,3147,2738,PAID,ARS,2,12000.0,1200.0,24000.0,22800.0,75180.0,15787.8,1200.0,92167.8
5226,5000005225,1000003908,0,79,1,1,0,1747,2342,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,900.0,13968.0
5227,5000005226,1000003909,0,724,2,1,0,2542,3093,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,45000.0,9450.0,900.0,55350.0
5228,5000005227,1000003910,0,602,2,1,0,872,429,FULFILLED,ARS,2,13500.0,1350.0,27000.0,25650.0,25650.0,5386.5,1200.0,32236.5
5229,5000005228,1000003911,0,299,2,2,3,575,3,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,0.0,35574.0
5230,5000005229,1000003912,0,879,1,1,0,2135,1538,PAID,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,1200.0,15720.0
5231,5000005230,1000003913,0,872,2,2,4,2478,4,REFUNDED,ARS,1,15000.0,750.0,15000.0,14250.0,35850.0,7528.5,0.0,43378.5
5232,5000005231,1000003913,0,872,1,2,4,2478,4,REFUNDED,ARS,2,12000.0,2400.0,24000.0,21600.0,35850.0,7528.5,0.0,43378.5
5233,5000005232,1000003914,0,1194,1,1,0,136,2081,CANCELLED,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,0.0,42688.8
5234,5000005233,1000003915,0,620,2,1,0,2269,2492,FULFILLED,ARS,1,13500.0,675.0,13500.0,12825.0,12825.0,2693.25,900.0,16418.25
5235,5000005234,1000003916,0,521,2,1,0,2946,2813,FULFILLED,ARS,3,15000.0,4500.0,45000.0,40500.0,40500.0,8505.0,900.0,49905.0
5236,5000005235,1000003917,0,257,2,2,4,2892,4,PAID,ARS,3,15000.0,4500.0,45000.0,40500.0,40500.0,8505.0,0.0,49005.0
5237,5000005236,1000003918,0,309,1,2,4,2700,4,PAID,ARS,3,10800.0,648.0,32400.0,31752.0,31752.0,6667.92,0.0,38419.92
5238,5000005237,1000003919,0,974,2,2,4,2508,4,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,43575.0,9150.75,0.0,52725.75
5239,5000005238,1000003919,0,974,2,2,4,2508,4,FULFILLED,ARS,1,15750.0,1575.0,15750.0,14175.0,43575.0,9150.75,0.0,52725.75
5240,5000005239,1000003920,0,308,1,2,1,2183,1,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,0.0,26136.0
5241,5000005240,1000003921,0,1418,2,1,0,2030,311,PAID,ARS,3,15000.0,2250.0,45000.0,42750.0,42750.0,8977.5,1500.0,53227.5
5242,5000005241,1000003922,0,106,1,2,2,0,2,REFUNDED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,0.0,43560.0
5243,5000005242,1000003923,0,858,1,1,0,3071,489,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,900.0,29359.2
5244,5000005243,1000003924,0,41,1,2,2,541,2,FULFILLED,ARS,3,10800.0,1620.0,32400.0,30780.0,30780.0,6463.8,0.0,37243.8
5245,5000005244,1000003925,0,115,2,2,1,3114,1,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,45000.0,9450.0,0.0,54450.0
5246,5000005245,1000003926,0,546,1,1,0,2822,466,FULFILLED,ARS,2,12600.0,504.0,25200.0,24696.0,54096.0,11360.16,1200.0,66656.16
5247,5000005246,1000003926,0,546,2,1,0,2822,466,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,54096.0,11360.16,1200.0,66656.16
5248,5000005247,1000003927,0,686,2,2,1,2301,1,CANCELLED,ARS,3,15750.0,2362.5,47250.0,44887.5,44887.5,9426.38,0.0,54313.88
5249,5000005248,1000003928,0,831,1,1,0,2478,2939,CANCELLED,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,1500.0,27636.0
5250,5000005249,1000003929,0,806,2,1,0,2138,1006,CANCELLED,ARS,2,16500.0,1650.0,33000.0,31350.0,31350.0,6583.5,1200.0,39133.5
5251,5000005250,1000003930,0,640,1,2,3,870,3,REFUNDED,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,0.0,29040.0
5252,5000005251,1000003931,0,305,1,1,0,3154,2592,REFUNDED,ARS,2,13200.0,1320.0,26400.0,25080.0,25080.0,5266.8,1200.0,31546.8
5253,5000005252,1000003932,0,803,1,1,0,314,2597,CANCELLED,ARS,2,10800.0,0.0,21600.0,21600.0,21600.0,4536.0,0.0,26136.0
5254,5000005253,1000003933,0,1221,1,2,3,0,3,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,47250.0,9922.5,0.0,57172.5
5255,5000005254,1000003933,0,1221,2,2,3,0,3,FULFILLED,ARS,3,13500.0,4050.0,40500.0,36450.0,47250.0,9922.5,0.0,57172.5
5256,5000005255,1000003934,0,868,1,2,1,468,1,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,0.0,27588.0
5257,5000005256,1000003935,0,817,2,1,0,130,505,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,1200.0,37500.0
5258,5000005257,1000003936,0,640,2,1,0,2142,2477,PAID,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,0.0,34485.0
5259,5000005258,1000003937,0,991,2,1,0,1449,2487,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,900.0,36474.0
5260,5000005259,1000003938,0,1353,1,1,0,1828,524,REFUNDED,ARS,1,10800.0,1080.0,10800.0,9720.0,9720.0,2041.2,1200.0,12961.2
5261,5000005260,1000003939,0,228,2,1,0,2858,311,FULFILLED,ARS,1,15750.0,1575.0,15750.0,14175.0,26175.0,5496.75,900.0,32571.75
5262,5000005261,1000003939,0,228,1,1,0,2858,311,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,26175.0,5496.75,900.0,32571.75
5263,5000005262,1000003940,0,1021,1,2,2,76,2,FULFILLED,ARS,2,10800.0,1080.0,21600.0,20520.0,20520.0,4309.2,0.0,24829.2
5264,5000005263,1000003941,0,50,1,1,0,2752,410,PAID,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,1200.0,44760.0
5265,5000005264,1000003942,0,949,1,2,2,387,2,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,45120.0,9475.2,0.0,54595.2
5266,5000005265,1000003942,0,949,1,2,2,387,2,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,45120.0,9475.2,0.0,54595.2
5267,5000005266,1000003943,0,671,2,2,4,2411,4,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,55050.0,11560.5,0.0,66610.5
5268,5000005267,1000003943,0,671,2,2,4,2411,4,FULFILLED,ARS,2,13500.0,1350.0,27000.0,25650.0,55050.0,11560.5,0.0,66610.5
5269,5000005268,1000003944,0,449,1,1,0,642,2024,FULFILLED,ARS,2,12600.0,0.0,25200.0,25200.0,25200.0,5292.0,900.0,31392.0
5270,5000005269,1000003945,0,202,2,1,0,2578,2871,FULFILLED,ARS,2,16500.0,1650.0,33000.0,31350.0,63750.0,13387.5,1200.0,78337.5
5271,5000005270,1000003945,0,202,1,1,0,2578,2871,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,63750.0,13387.5,1200.0,78337.5
5272,5000005271,1000003946,0,479,2,2,3,1277,3,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,0.0,34485.0
5273,5000005272,1000003947,0,204,1,1,0,242,3015,FULFILLED,ARS,1,12600.0,1260.0,12600.0,11340.0,11340.0,2381.4,1200.0,14921.4
5274,5000005273,1000003948,0,539,1,2,2,625,2,PAID,ARS,3,10800.0,0.0,32400.0,32400.0,32400.0,6804.0,0.0,39204.0
5275,5000005274,1000003949,0,500,2,2,2,2900,2,FULFILLED,ARS,3,13500.0,2025.0,40500.0,38475.0,38475.0,8079.75,0.0,46554.75
5276,5000005275,1000003950,0,1202,1,1,0,1155,1218,FULFILLED,ARS,3,13200.0,1980.0,39600.0,37620.0,37620.0,7900.2,0.0,45520.2
5277,5000005276,1000003951,0,1259,1,2,3,2810,3,FULFILLED,ARS,1,13200.0,1320.0,13200.0,11880.0,46080.0,9676.8,0.0,55756.8
5278,5000005277,1000003951,0,1259,1,2,3,2810,3,FULFILLED,ARS,3,12000.0,1800.0,36000.0,34200.0,46080.0,9676.8,0.0,55756.8
5279,5000005278,1000003952,0,397,2,2,4,1020,4,FULFILLED,ARS,3,15750.0,2362.5,47250.0,44887.5,44887.5,9426.38,0.0,54313.88
5280,5000005279,1000003953,0,787,2,1,0,1583,3006,FULFILLED,ARS,1,13500.0,0.0,13500.0,13500.0,13500.0,2835.0,1200.0,17535.0
5281,5000005280,1000003954,0,463,2,2,4,1858,4,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,0.0,18150.0
5282,5000005281,1000003955,0,1044,2,2,3,639,3,PAID,ARS,3,15000.0,4500.0,45000.0,40500.0,101484.0,21311.64,0.0,122795.64
5283,5000005282,1000003955,0,1044,1,2,3,639,3,PAID,ARS,2,12600.0,1260.0,25200.0,23940.0,101484.0,21311.64,0.0,122795.64
5284,5000005283,1000003955,0,1044,1,2,3,639,3,PAID,ARS,3,12600.0,756.0,37800.0,37044.0,101484.0,21311.64,0.0,122795.64
5285,5000005284,1000003956,0,1154,2,1,0,344,1702,REFUNDED,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,0.0,16335.0
5286,5000005285,1000003957,0,485,1,1,0,323,2501,FULFILLED,ARS,3,12600.0,0.0,37800.0,37800.0,51300.0,10773.0,1200.0,63273.0
5287,5000005286,1000003957,0,485,2,1,0,323,2501,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,51300.0,10773.0,1200.0,63273.0
5288,5000005287,1000003958,0,1070,1,1,0,378,1332,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,74235.0,15589.35,1200.0,91024.35
5289,5000005288,1000003958,0,1070,1,1,0,378,1332,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,74235.0,15589.35,1200.0,91024.35
5290,5000005289,1000003958,0,1070,2,1,0,378,1332,FULFILLED,ARS,3,13500.0,2025.0,40500.0,38475.0,74235.0,15589.35,1200.0,91024.35
5291,5000005290,1000003959,0,415,2,2,4,598,4,FULFILLED,ARS,3,16500.0,4950.0,49500.0,44550.0,44550.0,9355.5,0.0,53905.5
5292,5000005291,1000003960,0,280,2,1,0,1682,710,CANCELLED,ARS,3,13500.0,0.0,40500.0,40500.0,40500.0,8505.0,900.0,49905.0
5293,5000005292,1000003961,0,1422,1,2,3,3076,3,PAID,ARS,2,13200.0,2640.0,26400.0,23760.0,57960.0,12171.6,0.0,70131.6
5294,5000005293,1000003961,0,1422,1,2,3,3076,3,PAID,ARS,3,12000.0,1800.0,36000.0,34200.0,57960.0,12171.6,0.0,70131.6
5295,5000005294,1000003962,0,1245,2,1,0,0,439,CANCELLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,0.0,18150.0
5296,5000005295,1000003963,0,742,2,1,0,2034,2441,PAID,ARS,2,13500.0,1350.0,27000.0,25650.0,25650.0,5386.5,1500.0,32536.5
5297,5000005296,1000003964,0,72,2,1,0,1091,1369,CANCELLED,ARS,2,15750.0,0.0,31500.0,31500.0,67500.0,14175.0,1200.0,82875.0
5298,5000005297,1000003964,0,72,1,1,0,1091,1369,CANCELLED,ARS,3,12000.0,0.0,36000.0,36000.0,67500.0,14175.0,1200.0,82875.0
5299,5000005298,1000003965,0,15,2,1,0,2444,2357,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,1200.0,36774.0
5300,5000005299,1000003966,0,76,1,1,0,1580,2462,PAID,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,1200.0,40404.0
5301,5000005300,1000003967,0,935,1,1,0,2000,784,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,1200.0,30240.0
5302,5000005301,1000003968,0,897,2,1,0,2764,2318,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,44100.0,9261.0,1200.0,54561.0
5303,5000005302,1000003969,0,1265,2,2,2,2557,2,FULFILLED,ARS,2,13500.0,1350.0,27000.0,25650.0,25650.0,5386.5,0.0,31036.5
5304,5000005303,1000003970,0,835,1,1,0,2495,1926,CANCELLED,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,1500.0,30540.0
5305,5000005304,1000003971,0,1149,2,1,0,2804,3062,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,900.0,19050.0
5306,5000005305,1000003972,0,1285,1,1,0,0,2120,FULFILLED,ARS,3,12000.0,1800.0,36000.0,34200.0,34200.0,7182.0,1500.0,42882.0
5307,5000005306,1000003973,0,1120,2,2,4,0,4,FULFILLED,ARS,2,15750.0,630.0,31500.0,30870.0,30870.0,6482.7,0.0,37352.7
5308,5000005307,1000003974,0,42,2,1,0,0,2945,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,44250.0,9292.5,900.0,54442.5
5309,5000005308,1000003974,0,42,2,1,0,0,2945,FULFILLED,ARS,1,15000.0,750.0,15000.0,14250.0,44250.0,9292.5,900.0,54442.5
5310,5000005309,1000003975,0,1127,2,1,0,2097,3156,FULFILLED,ARS,3,15750.0,4725.0,47250.0,42525.0,42525.0,8930.25,900.0,52355.25
5311,5000005310,1000003976,0,578,1,2,4,3023,4,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,0.0,27588.0
5312,5000005311,1000003977,0,28,2,1,0,0,821,FULFILLED,ARS,3,16500.0,0.0,49500.0,49500.0,49500.0,10395.0,900.0,60795.0
5313,5000005312,1000003978,0,1201,1,2,2,367,2,PAID,ARS,3,13200.0,3960.0,39600.0,35640.0,35640.0,7484.4,0.0,43124.4
5314,5000005313,1000003979,0,1041,1,2,3,2002,3,PAID,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,0.0,14229.6
5315,5000005314,1000003980,0,210,2,1,0,2478,2381,FULFILLED,ARS,1,13500.0,1350.0,13500.0,12150.0,54900.0,11529.0,1200.0,67629.0
5316,5000005315,1000003980,0,210,2,1,0,2478,2381,FULFILLED,ARS,3,15000.0,2250.0,45000.0,42750.0,54900.0,11529.0,1200.0,67629.0
5317,5000005316,1000003981,0,649,2,2,4,2952,4,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,94350.0,19813.5,0.0,114163.5
5318,5000005317,1000003981,0,649,2,2,4,2952,4,FULFILLED,ARS,3,15000.0,2250.0,45000.0,42750.0,94350.0,19813.5,0.0,114163.5
5319,5000005318,1000003981,0,649,1,2,4,2952,4,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,94350.0,19813.5,0.0,114163.5
5320,5000005319,1000003982,0,59,1,2,3,223,3,FULFILLED,ARS,3,12000.0,1800.0,36000.0,34200.0,34200.0,7182.0,0.0,41382.0
5321,5000005320,1000003983,0,167,2,2,4,1539,4,FULFILLED,ARS,2,15750.0,0.0,31500.0,31500.0,31500.0,6615.0,0.0,38115.0
5322,5000005321,1000003984,0,1107,2,1,0,0,262,REFUNDED,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,1200.0,37500.0
5323,5000005322,1000003985,0,181,1,1,0,3172,2193,REFUNDED,ARS,2,12000.0,1200.0,24000.0,22800.0,37500.0,7875.0,1200.0,46575.0
5324,5000005323,1000003985,0,181,2,1,0,3172,2193,REFUNDED,ARS,1,15000.0,300.0,15000.0,14700.0,37500.0,7875.0,1200.0,46575.0
5325,5000005324,1000003986,0,1382,1,2,4,97,4,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
5326,5000005325,1000003987,0,352,1,1,0,2021,540,PAID,ARS,2,13200.0,528.0,26400.0,25872.0,25872.0,5433.12,0.0,31305.12
5327,5000005326,1000003988,0,606,2,1,0,2793,2422,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,1200.0,36774.0
5328,5000005327,1000003989,0,756,1,2,1,160,1,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,33720.0,7081.2,0.0,40801.2
5329,5000005328,1000003989,0,756,1,2,1,160,1,FULFILLED,ARS,1,10800.0,1080.0,10800.0,9720.0,33720.0,7081.2,0.0,40801.2
5330,5000005329,1000003990,0,1295,1,1,0,2945,618,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,62520.0,13129.2,900.0,76549.2
5331,5000005330,1000003990,0,1295,1,1,0,2945,618,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,62520.0,13129.2,900.0,76549.2
5332,5000005331,1000003990,0,1295,2,1,0,2945,618,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,62520.0,13129.2,900.0,76549.2
5333,5000005332,1000003991,0,47,2,1,0,560,1717,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,0.0,34485.0
5334,5000005333,1000003992,0,901,1,2,4,1396,4,FULFILLED,ARS,3,12600.0,0.0,37800.0,37800.0,37800.0,7938.0,0.0,45738.0
5335,5000005334,1000003993,0,447,1,2,2,3104,2,CANCELLED,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,0.0,14520.0
5336,5000005335,1000003994,0,914,2,1,0,2793,2680,PAID,ARS,2,15000.0,3000.0,30000.0,27000.0,27000.0,5670.0,900.0,33570.0
5337,5000005336,1000003995,0,1462,2,2,2,2696,2,FULFILLED,ARS,2,13500.0,540.0,27000.0,26460.0,26460.0,5556.6,0.0,32016.6
5338,5000005337,1000003996,0,164,2,2,2,1377,2,FULFILLED,ARS,3,16500.0,990.0,49500.0,48510.0,48510.0,10187.1,0.0,58697.1
5339,5000005338,1000003997,0,960,1,1,0,1886,1513,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,900.0,15129.6
5340,5000005339,1000003998,0,1001,1,1,0,1134,2051,FULFILLED,ARS,1,10800.0,540.0,10800.0,10260.0,10260.0,2154.6,1500.0,13914.6
5341,5000005340,1000003999,0,390,1,2,2,0,2,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,11400.0,2394.0,0.0,13794.0
5342,5000005341,1000004000,0,1011,2,1,0,1748,735,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,40800.0,8568.0,900.0,50268.0
5343,5000005342,1000004000,0,1011,1,1,0,1748,735,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,40800.0,8568.0,900.0,50268.0
5344,5000005343,1000004001,0,1369,1,1,0,1727,2741,FULFILLED,ARS,3,12600.0,1890.0,37800.0,35910.0,35910.0,7541.1,900.0,44351.1
5345,5000005344,1000004002,0,235,1,1,0,2271,1504,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,1500.0,45060.0
5346,5000005345,1000004003,0,458,2,2,4,2399,4,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,69000.0,14490.0,0.0,83490.0
5347,5000005346,1000004003,0,458,2,2,4,2399,4,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,69000.0,14490.0,0.0,83490.0
5348,5000005347,1000004003,0,458,2,2,4,2399,4,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,69000.0,14490.0,0.0,83490.0
5349,5000005348,1000004004,0,1475,1,2,1,0,1,FULFILLED,ARS,3,10800.0,648.0,32400.0,31752.0,31752.0,6667.92,0.0,38419.92
5350,5000005349,1000004005,0,609,1,1,0,0,2730,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,11400.0,2394.0,900.0,14694.0
5351,5000005350,1000004006,0,668,2,1,0,0,226,FULFILLED,ARS,3,13500.0,4050.0,40500.0,36450.0,36450.0,7654.5,0.0,44104.5
5352,5000005351,1000004007,0,789,1,2,1,2106,1,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,0.0,29040.0
5353,5000005352,1000004008,0,279,1,2,1,2223,1,FULFILLED,ARS,1,12600.0,1260.0,12600.0,11340.0,11340.0,2381.4,0.0,13721.4
5354,5000005353,1000004009,0,489,2,2,2,574,2,CANCELLED,ARS,1,15000.0,0.0,15000.0,15000.0,50910.0,10691.1,0.0,61601.1
5355,5000005354,1000004009,0,489,1,2,2,574,2,CANCELLED,ARS,3,12600.0,1890.0,37800.0,35910.0,50910.0,10691.1,0.0,61601.1
5356,5000005355,1000004010,0,1388,2,1,0,2370,2780,FULFILLED,ARS,3,13500.0,0.0,40500.0,40500.0,50220.0,10546.2,1200.0,61966.2
5357,5000005356,1000004010,0,1388,1,1,0,2370,2780,FULFILLED,ARS,1,10800.0,1080.0,10800.0,9720.0,50220.0,10546.2,1200.0,61966.2
5358,5000005357,1000004011,0,752,2,1,0,2259,1023,FULFILLED,ARS,3,16500.0,0.0,49500.0,49500.0,49500.0,10395.0,0.0,59895.0
5359,5000005358,1000004012,0,1217,1,1,0,784,1918,CANCELLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,900.0,44460.0
5360,5000005359,1000004013,0,1064,1,1,0,1040,717,PAID,ARS,1,12600.0,0.0,12600.0,12600.0,41100.0,8631.0,900.0,50631.0
5361,5000005360,1000004013,0,1064,2,1,0,1040,717,PAID,ARS,2,15000.0,1500.0,30000.0,28500.0,41100.0,8631.0,900.0,50631.0
5362,5000005361,1000004014,0,735,2,1,0,374,1048,FULFILLED,ARS,3,13500.0,0.0,40500.0,40500.0,40500.0,8505.0,1500.0,50505.0
5363,5000005362,1000004015,0,133,1,2,4,2691,4,PAID,ARS,3,12000.0,0.0,36000.0,36000.0,55440.0,11642.4,0.0,67082.4
5364,5000005363,1000004015,0,133,1,2,4,2691,4,PAID,ARS,2,10800.0,2160.0,21600.0,19440.0,55440.0,11642.4,0.0,67082.4
5365,5000005364,1000004016,0,358,1,1,0,2437,2086,CANCELLED,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,1500.0,14568.0
5366,5000005365,1000004017,0,1440,1,1,0,0,346,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,40260.0,8454.6,0.0,48714.6
5367,5000005366,1000004017,0,1440,2,1,0,0,346,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,40260.0,8454.6,0.0,48714.6
5368,5000005367,1000004018,0,1067,2,1,0,577,750,PAID,ARS,2,16500.0,1650.0,33000.0,31350.0,71850.0,15088.5,1200.0,88138.5
