payment_sk,payment_id,order_id,method,status,amount,paid_at,transaction_ref
1556,7000001555,1000001555,CARD,PAID,20257.5,2025-08-24 06:43:01,TX-VZCXSRKNV6NZ
1557,7000001556,1000001556,CARD,PAID,40104.0,2024-07-03 14:34:13,TX-5ZG83RX5LFZF
1558,7000001557,1000001557,CARD,PAID,43888.8,2024-06-22 06:51:55,TX-FUHB73FGTI1B
1559,7000001558,1000001558,CARD,PAID,57470.16,2025-07-27 20:19:27,TX-QLY3IBDYCIBB
1560,7000001559,1000001559,CASH,PAID,80586.0,2024-03-26 14:03:18,TX-53NUP3QPYE3U
1561,7000001560,1000001560,CASH,PAID,65703.0,2025-04-19 06:00:03,TX-5QICJKTZO8MR
1562,7000001561,1000001561,CARD,FAILED,54861.0,,nan
1563,7000001562,1000001562,GATEWAY,PAID,64628.28,2024-12-02 06:47:16,TX-PH26MGLDEWSV
1564,7000001563,1000001563,CARD,PAID,29040.0,2024-05-17 22:39:25,TX-9IF4XJ5K6DXQ
1565,7000001564,1000001564,GATEWAY,PAID,17208.3,2025-02-27 21:47:01,TX-LI8ZSFH42FDH
1566,7000001565,1000001565,CARD,PAID,28788.0,2024-11-06 07:45:49,TX-8R4LG2R6HY94
1567,7000001566,1000001566,CARD,PAID,42688.8,2025-05-15 21:29:44,TX-AHGN2PMUVANX
1568,7000001567,1000001567,GATEWAY,PAID,13068.0,2024-06-21 07:40:04,TX-EUM9DDU0LJD9
1569,7000001568,1000001568,CARD,PAID,42688.8,2025-09-13 11:28:28,TX-4QC54YIH0F8Q
1570,7000001569,1000001569,CARD,REFUNDED,16020.0,2024-05-22 23:53:58,TX-X2WAA2PQLTWG
1571,7000001570,1000001570,CARD,PAID,33870.0,2025-02-09 07:37:19,TX-NKLI2ZF6JDJV
1572,7000001571,1000001571,CARD,PAID,46901.7,2025-04-16 02:16:26,TX-YUAC06ISAG8U
1573,7000001572,1000001572,CASH,PAID,18104.62,2025-08-05 00:02:35,TX-O04JBCLLHHEI
1574,7000001573,1000001573,CARD,PAID,34394.25,2025-04-18 01:48:37,TX-T03IN5NAUZKZ
1575,7000001574,1000001574,CARD,FAILED,28488.0,,nan
1576,7000001575,1000001575,GATEWAY,PAID,18104.62,2025-04-10 16:22:15,TX-1RPM8UH17JD3
1577,7000001576,1000001576,CARD,PAID,30240.0,2024-02-14 20:56:11,TX-98EEZDMSRQCO
1578,7000001577,1000001577,CARD,PAID,26029.2,2024-10-23 12:18:58,TX-QIOOOYAUWOY3
1579,7000001578,1000001578,CASH,PAID,27588.0,2024-03-15 16:26:40,TX-PHALJ8HO18UR
1580,7000001579,1000001579,TRANSFER,PAID,41382.0,2025-03-26 20:14:08,TX-4DUENZOZFUVU
1581,7000001580,1000001580,GATEWAY,FAILED,82003.8,,nan
1582,7000001581,1000001581,CARD,PAID,19350.0,2024-12-19 22:47:15,TX-825LC1E74L9A
1583,7000001582,1000001582,CASH,PAID,16008.3,2024-09-07 07:17:45,TX-KH67MJGO7YE5
1584,7000001583,1000001583,CARD,PAID,84942.0,2025-07-01 18:57:30,TX-DNK6S6S5CG01
1585,7000001584,1000001584,CASH,PAID,91693.8,2024-12-29 22:53:37,TX-5ITDNUJEOREV
1586,7000001585,1000001585,GATEWAY,PAID,55650.0,2024-06-02 00:37:30,TX-AWLFB6EDRMBN
1587,7000001586,1000001586,CASH,PAID,39204.0,2025-09-21 17:11:24,TX-SIPEC45JYE3I
1588,7000001587,1000001587,GATEWAY,PAID,42688.8,2025-06-15 04:34:39,TX-93FBR1YVFNF6
1589,7000001588,1000001588,CASH,PAID,42688.8,2024-03-06 02:38:17,TX-SKGXCLAOLHZ5
1590,7000001589,1000001589,GATEWAY,PAID,44324.4,2024-09-13 00:07:24,TX-P6K5ASZ6E3TF
1591,7000001590,1000001590,CARD,PAID,59459.4,2024-03-18 08:24:05,TX-Z3UC8BXD14Y0
1592,7000001591,1000001591,CARD,PAID,33870.0,2025-02-12 00:48:12,TX-A0W03BKFD47L
1593,7000001592,1000001592,GATEWAY,PAID,39542.4,2024-06-14 16:11:10,TX-ZLUABWHN8KDH
1594,7000001593,1000001593,CARD,PENDING,27588.0,,nan
1595,7000001594,1000001594,CARD,PAID,85416.0,2025-09-26 23:11:25,TX-TEMTYB2DQLOB
1596,7000001595,1000001595,CASH,REFUNDED,17242.5,2024-11-22 05:59:34,TX-P4KGLVRSP2EC
1597,7000001596,1000001596,CASH,REFUNDED,13068.0,2024-01-26 10:00:54,TX-VVV8S5E8YRRZ
1598,7000001597,1000001597,GATEWAY,FAILED,55513.88,,nan
1599,7000001598,1000001598,CASH,FAILED,43923.0,,nan
1600,7000001599,1000001599,TRANSFER,PAID,79860.0,2025-03-31 07:16:06,TX-D4PXRJAIJQW4
1601,7000001600,1000001600,CARD,PAID,40031.4,2025-07-10 07:06:19,TX-VZ8Z8H6CA4NU
1602,7000001601,1000001601,CARD,PAID,67447.5,2025-08-28 11:05:49,TX-U1YV3VECO9DC
1603,7000001602,1000001602,CASH,PAID,14941.08,2025-06-09 18:34:36,TX-4IDNE1G3PEUO
1604,7000001603,1000001603,CARD,PAID,52927.5,2025-08-14 00:10:08,TX-NKTT7MUX7DP4
1605,7000001604,1000001604,TRANSFER,PAID,82455.45,2025-06-18 00:15:18,TX-T9FXL6KPL0NB
1606,7000001605,1000001605,CARD,PAID,85305.0,2025-06-07 15:07:41,TX-47V5KN4NMMPX
1607,7000001606,1000001606,GATEWAY,PAID,40104.0,2025-03-15 06:45:51,TX-A375JF82H97H
1608,7000001607,1000001607,CARD,PAID,85377.6,2025-05-19 16:22:29,TX-KOPOK6EDLV9R
1609,7000001608,1000001608,CARD,PAID,18351.75,2025-05-21 02:01:21,TX-PMFS99BKTPYH
1610,7000001609,1000001609,TRANSFER,PAID,109771.2,2025-01-26 23:36:54,TX-ZSR87R9HN42K
1611,7000001610,1000001610,CARD,PAID,45534.72,2024-05-17 02:49:41,TX-ZXLFUBBCRO2O
1612,7000001611,1000001611,CASH,PAID,43560.0,2025-05-05 20:26:57,TX-UMQWQ7NU1217
1613,7000001612,1000001612,CARD,REFUNDED,31992.0,2024-12-16 02:44:16,TX-QU56I8B3DV7C
1614,7000001613,1000001613,GATEWAY,PAID,38552.7,2025-06-02 12:36:48,TX-D0YZR0Q2SOU5
1615,7000001614,1000001614,CARD,PAID,46554.75,2025-09-13 09:34:27,TX-V63YD6O8DCR8
1616,7000001615,1000001615,CARD,PAID,52627.5,2024-04-05 18:06:39,TX-T40D9NVYYAPK
1617,7000001616,1000001616,GATEWAY,PAID,17208.3,2025-03-21 06:39:15,TX-WKJCUHTST8OI
1618,7000001617,1000001617,CASH,PAID,49005.0,2024-03-04 21:55:13,TX-X0F3DLENV6KD
1619,7000001618,1000001618,GATEWAY,PAID,61095.0,2025-02-28 12:43:22,TX-24ZVSFJSHI84
1620,7000001619,1000001619,CARD,FAILED,34303.5,,nan
1621,7000001620,1000001620,GATEWAY,PAID,14268.0,2025-05-11 16:49:23,TX-AW7Y7PHMPCG6
1622,7000001621,1000001621,GATEWAY,PAID,42364.2,2024-04-13 10:13:20,TX-KHI3EYJWG6U5
1623,7000001622,1000001622,CARD,PAID,40404.0,2025-05-20 09:56:07,TX-YONG7FGROQTI
1624,7000001623,1000001623,CARD,PAID,101932.5,2025-03-12 23:37:22,TX-ODU64DS187FW
1625,7000001624,1000001624,GATEWAY,PAID,53227.5,2025-09-19 01:05:46,TX-FHEAX4J4BTII
1626,7000001625,1000001625,GATEWAY,REFUNDED,53361.0,2024-07-05 08:39:04,TX-FSM9U5T0J2YR
1627,7000001626,1000001626,CARD,PAID,29088.0,2024-02-08 05:10:07,TX-AD8VWGTFGMUM
1628,7000001627,1000001627,CARD,PAID,29659.2,2024-09-20 01:52:19,TX-4MSS8ABAX7H8
1629,7000001628,1000001628,GATEWAY,PAID,46638.0,2025-07-13 09:41:02,TX-MQ7DFRAE77P1
1630,7000001629,1000001629,GATEWAY,PAID,44760.0,2025-08-21 04:06:47,TX-5AX16X7D1D2H
1631,7000001630,1000001630,CARD,FAILED,16335.0,,nan
1632,7000001631,1000001631,CASH,PAID,27588.0,2024-07-06 13:14:43,TX-WZ7FN3HK2ZHD
1633,7000001632,1000001632,CARD,PAID,51294.0,2025-08-14 20:04:16,TX-YYBWFRSMQGXW
1634,7000001633,1000001633,CARD,PAID,53227.5,2025-07-31 04:00:52,TX-JEPBVSH4FFHR
1635,7000001634,1000001634,CARD,PAID,55350.0,2025-07-14 14:08:01,TX-VO805AN7PT0I
1636,7000001635,1000001635,CARD,PAID,15246.0,2024-11-20 12:44:05,TX-RTRKOFVEKOL6
1637,7000001636,1000001636,CASH,REFUNDED,18150.0,2024-12-29 15:24:55,TX-W3E9K5PZRUJ2
1638,7000001637,1000001637,CARD,PAID,45520.2,2025-03-15 00:18:19,TX-TESN9DUUPJ53
1639,7000001638,1000001638,GATEWAY,PAID,28788.0,2025-07-05 01:45:18,TX-21W7UWQUYZ33
1640,7000001639,1000001639,GATEWAY,PENDING,82875.0,,nan
1641,7000001640,1000001640,GATEWAY,REFUNDED,15420.0,2024-09-27 20:22:10,TX-DSNGMQOR7VQG
1642,7000001641,1000001641,GATEWAY,PAID,30240.0,2024-08-29 17:08:33,TX-6K9M1D0RIEIS
1643,7000001642,1000001642,CARD,PAID,93774.6,2024-05-01 03:01:23,TX-RWWRTETOL4FE
1644,7000001643,1000001643,GATEWAY,PAID,44351.1,2024-11-01 22:02:12,TX-WEGFLKQIW9VZ
1645,7000001644,1000001644,CASH,PAID,34485.0,2024-07-14 17:01:16,TX-UCQ07BCEGDE8
1646,7000001645,1000001645,CASH,PAID,39930.0,2025-03-27 02:55:13,TX-CR2W1PLBRP89
1647,7000001646,1000001646,CARD,PAID,36300.0,2024-03-19 23:36:25,TX-HW45GMQ0RDBJ
1648,7000001647,1000001647,GATEWAY,PAID,37437.0,2024-07-24 10:23:13,TX-Y1YE668DH2J9
1649,7000001648,1000001648,GATEWAY,PAID,14994.0,2024-02-11 11:36:19,TX-QESXUVYGA6XB
1650,7000001649,1000001649,TRANSFER,PAID,14229.6,2025-03-11 22:07:53,TX-5E7LA6SDP71T
1651,7000001650,1000001650,CARD,PAID,46720.2,2024-01-13 10:43:21,TX-JHA6DZBYHSOB
1652,7000001651,1000001651,GATEWAY,PAID,27588.0,2025-08-18 14:56:58,TX-1EF5ZUUMCNJY
1653,7000001652,1000001652,CARD,PAID,27636.0,2024-01-11 04:06:57,TX-Y8F3R8UD6CGF
1654,7000001653,1000001653,CASH,REFUNDED,48024.9,2025-05-03 05:56:52,TX-WE9IFP9GI67F
1655,7000001654,1000001654,CARD,FAILED,42427.2,,nan
1656,7000001655,1000001655,CASH,PAID,35937.0,2024-12-30 04:20:50,TX-CPXBF9XF3YWQ
1657,7000001656,1000001656,CASH,PAID,70422.0,2025-05-28 23:49:48,TX-3T721YDO80N5
1658,7000001657,1000001657,CARD,PAID,28314.0,2024-12-04 23:39:43,TX-98RGT82MY5LR
1659,7000001658,1000001658,CASH,PAID,26136.0,2024-01-10 19:13:18,TX-61GVCVRTCFJV
1660,7000001659,1000001659,CASH,PAID,76230.0,2025-06-16 02:22:29,TX-LL1R25NBS1QX
1661,7000001660,1000001660,GATEWAY,PENDING,18687.0,,nan
1662,7000001661,1000001661,CARD,PAID,27636.0,2024-01-28 03:14:34,TX-OC1RL00M27JK
1663,7000001662,1000001662,CARD,PAID,26136.0,2024-07-24 19:17:27,TX-98T09YLI6B5H
1664,7000001663,1000001663,CARD,REFUNDED,58806.0,2024-10-03 20:04:49,TX-9RD7U8LSI6L5
1665,7000001664,1000001664,GATEWAY,PAID,13968.0,2024-11-17 04:13:26,TX-3YMQL4XWOH6G
1666,7000001665,1000001665,GATEWAY,PAID,14994.0,2024-04-10 04:18:22,TX-QLNUV5LNGC6D
1667,7000001666,1000001666,CARD,PAID,53215.8,2024-02-19 02:59:46,TX-2PUV0T0A50LT
1668,7000001667,1000001667,CARD,PAID,74008.2,2024-04-15 09:27:35,TX-CCA8WM9LICYA
1669,7000001668,1000001668,GATEWAY,PAID,14568.0,2024-10-04 07:01:24,TX-PKRSGL2OATD7
1670,7000001669,1000001669,CASH,PAID,13068.0,2024-05-16 15:12:03,TX-Z2S5231KMVOS
1671,7000001670,1000001670,CARD,PAID,15652.56,2024-10-12 01:06:01,TX-AINWNY5TNWFM
1672,7000001671,1000001671,CARD,FAILED,35574.0,,nan
1673,7000001672,1000001672,GATEWAY,PENDING,49905.0,,nan
1674,7000001673,1000001673,CARD,PAID,30346.8,2024-11-07 11:58:50,TX-QC3RSHUY14FS
1675,7000001674,1000001674,CARD,PAID,55350.0,2024-03-28 08:16:55,TX-RXJKB49UGD4Q
1676,7000001675,1000001675,GATEWAY,PAID,52927.5,2025-03-14 11:38:24,TX-1A5TVVSR9F72
1677,7000001676,1000001676,GATEWAY,PAID,50268.0,2025-08-30 14:40:28,TX-G7P3X6A3E2WM
1678,7000001677,1000001677,CARD,PAID,44881.08,2024-11-16 22:45:24,TX-9LZFAYVB9DR3
1679,7000001678,1000001678,CARD,PAID,71503.5,2025-05-23 19:59:44,TX-3QE6H9ZY309R
1680,7000001679,1000001679,GATEWAY,PAID,45004.5,2025-01-31 06:47:55,TX-GKAT8XDVE0DR
1681,7000001680,1000001680,GATEWAY,PAID,30167.4,2024-11-27 08:23:26,TX-RSHNXAIDBSLD
1682,7000001681,1000001681,CARD,PAID,29940.0,2024-04-12 23:53:55,TX-KG8EO047C8N3
1683,7000001682,1000001682,CASH,PAID,43451.1,2025-07-20 11:56:29,TX-U87QOKIZLRNA
1684,7000001683,1000001683,GATEWAY,PAID,33144.0,2024-12-18 22:41:49,TX-LRTLPZ1IA2GA
1685,7000001684,1000001684,GATEWAY,PAID,57229.05,2024-03-05 15:57:31,TX-Z1HCFJN647B3
1686,7000001685,1000001685,CARD,FAILED,15518.25,,nan
1687,7000001686,1000001686,CASH,PAID,76484.1,2024-06-02 17:06:43,TX-1EOVDIFKRMFM
1688,7000001687,1000001687,TRANSFER,REFUNDED,19965.0,2024-06-26 16:39:35,TX-8B8QTJ3XVC1J
1689,7000001688,1000001688,GATEWAY,PAID,69502.08,2025-02-12 13:46:17,TX-DJ64ED16YD6M
1690,7000001689,1000001689,GATEWAY,PAID,29959.2,2024-09-16 18:30:32,TX-XCTQRA3JKP79
1691,7000001690,1000001690,CARD,PAID,65267.4,2024-05-27 04:09:01,TX-0BOCHVESY2Y1
1692,7000001691,1000001691,CARD,PAID,18651.75,2025-02-27 21:59:19,TX-B2UD2B68XC98
1693,7000001692,1000001692,CARD,PAID,15246.0,2024-07-16 13:20:10,TX-YJBSJGY8I7LG
1694,7000001693,1000001693,CASH,PAID,123619.65,2024-09-08 06:53:47,TX-XJFFL5Z9H980
1695,7000001694,1000001694,CARD,REFUNDED,18104.62,2025-01-11 15:46:07,TX-TCPYCK5O4WAZ
1696,7000001695,1000001695,TRANSFER,PAID,34303.5,2024-01-30 15:59:53,TX-0WF2X1UEJLZL
1697,7000001696,1000001696,CARD,PAID,38852.7,2024-12-16 21:57:08,TX-60QW1ESIBG26
1698,7000001697,1000001697,GATEWAY,PAID,38552.7,2025-03-15 05:21:15,TX-J8JFS4ZOSAHG
1699,7000001698,1000001698,CASH,PAID,132930.6,2025-04-03 05:31:03,TX-KL5YO9G89ZC3
1700,7000001699,1000001699,CARD,PAID,37933.5,2025-08-13 23:23:24,TX-1PN1AH9M78WW
1701,7000001700,1000001700,CARD,PAID,67147.5,2025-01-26 13:23:56,TX-W9H6BBHBOYM1
1702,7000001701,1000001701,CARD,PAID,15294.0,2024-08-19 23:07:20,TX-WPDW8O83BEHP
1703,7000001702,1000001702,CARD,PAID,16335.0,2025-07-31 05:01:25,TX-DTPLIWHVBBGV
1704,7000001703,1000001703,CARD,PAID,27036.0,2024-11-02 14:11:06,TX-SP9QOC8UMFXH
1705,7000001704,1000001704,CASH,REFUNDED,28459.2,2024-06-26 00:23:34,TX-34P64Z5H2ZXG
1706,7000001705,1000001705,TRANSFER,REFUNDED,19565.7,2025-02-14 21:50:55,TX-Z0WF5LKM5QPF
1707,7000001706,1000001706,GATEWAY,PAID,56029.05,2025-04-03 19:53:52,TX-W438771VBTX8
1708,7000001707,1000001707,CASH,PAID,85359.45,2024-08-17 20:10:46,TX-AIHV67YD9PUQ
1709,7000001708,1000001708,TRANSFER,PAID,13794.0,2024-08-23 13:26:17,TX-B1TFQITUW190
1710,7000001709,1000001709,CARD,PAID,49005.0,2024-06-26 00:13:08,TX-3BN5HTL8SB85
1711,7000001710,1000001710,CARD,PAID,44460.0,2024-10-08 10:50:50,TX-XX91V7DCWZ66
1712,7000001711,1000001711,CASH,PAID,70422.0,2024-06-22 22:53:12,TX-DAD7VOF72HGT
1713,7000001712,1000001712,GATEWAY,PAID,31546.8,2024-10-09 13:31:19,TX-9PLILM8Q8161
1714,7000001713,1000001713,CARD,PAID,36774.0,2025-09-06 19:31:03,TX-L3RJ4AN9H4NW
1715,7000001714,1000001714,CASH,FAILED,14229.6,,nan
1716,7000001715,1000001715,CARD,PAID,71583.6,2025-01-13 17:49:35,TX-N1N23K4RUQH1
1717,7000001716,1000001716,GATEWAY,PAID,40104.0,2024-12-09 07:11:21,TX-685RDC947OFO
1718,7000001717,1000001717,CARD,PAID,15420.0,2024-09-16 14:39:46,TX-YLMWI5N6YVP3
1719,7000001718,1000001718,CARD,PAID,86442.0,2024-03-07 10:02:19,TX-935YI2ZX0DVK
1720,7000001719,1000001719,CARD,PAID,42688.8,2024-10-03 14:28:32,TX-E9651JS7A5YO
1721,7000001720,1000001720,TRANSFER,FAILED,53542.5,,nan
1722,7000001721,1000001721,CASH,PAID,66973.5,2025-05-08 21:59:19,TX-SUHN15G9LRTS
1723,7000001722,1000001722,CARD,PAID,27442.8,2025-08-02 09:37:51,TX-NXJUS1BJHVEK
1724,7000001723,1000001723,CARD,PAID,41382.0,2025-08-13 16:48:08,TX-Z143C6N6HSXP
1725,7000001724,1000001724,CARD,PAID,31305.12,2025-07-23 03:43:33,TX-3UT9AA5KXSKN
1726,7000001725,1000001725,CARD,PAID,57402.0,2025-04-18 23:36:12,TX-FHDK4YM68V10
1727,7000001726,1000001726,CARD,PAID,29359.2,2025-05-27 02:25:14,TX-DPOK8GY75MYC
1728,7000001727,1000001727,GATEWAY,PAID,42582.0,2024-04-16 15:20:56,TX-286FCS5ROT58
1729,7000001728,1000001728,TRANSFER,PENDING,28459.2,,nan
1730,7000001729,1000001729,CARD,PAID,97675.8,2025-09-10 08:04:46,TX-89LGZPJC57Q2
1731,7000001730,1000001730,GATEWAY,PAID,15429.6,2025-07-03 02:45:29,TX-3ZHX384S4MXO
1732,7000001731,1000001731,TRANSFER,PAID,34485.0,2025-07-14 09:49:23,TX-FYPW2KZDJKSP
1733,7000001732,1000001732,GATEWAY,PAID,15429.6,2025-07-27 00:18:28,TX-BYDTTUJZ3QUF
1734,7000001733,1000001733,TRANSFER,PAID,83853.0,2024-07-21 04:52:11,TX-NNS3GL9QSDXL
1735,7000001734,1000001734,CARD,PAID,98677.68,2024-02-23 04:51:52,TX-YWZTHA459QZ3
1736,7000001735,1000001735,TRANSFER,PAID,14483.7,2025-05-16 02:55:02,TX-040Q722J34BE
1737,7000001736,1000001736,GATEWAY,PAID,16446.0,2024-07-27 12:22:53,TX-WA6RWUT8VOMT
1738,7000001737,1000001737,CARD,PAID,49985.1,2024-06-16 02:46:55,TX-VHMCSH75UUI1
1739,7000001738,1000001738,CARD,PAID,15429.6,2024-09-04 18:00:12,TX-ZTURB4R5EES7
1740,7000001739,1000001739,CASH,PAID,30492.0,2024-04-20 02:58:35,TX-2EBV2UT9FX6F
1741,7000001740,1000001740,TRANSFER,PAID,35574.0,2024-12-12 01:42:55,TX-SO8N0AMEK6KK
1742,7000001741,1000001741,CASH,PAID,51001.5,2024-04-29 10:38:45,TX-N92TGWXLXKM6
1743,7000001742,1000001742,CASH,PAID,53361.0,2024-05-25 05:59:29,TX-11K4C6KGB0JS
1744,7000001743,1000001743,CARD,PAID,54450.0,2024-05-07 18:39:47,TX-NU1U7779RT3U
1745,7000001744,1000001744,GATEWAY,PAID,43888.8,2025-08-20 11:23:27,TX-YDF4Y1NUVLMN
1746,7000001745,1000001745,GATEWAY,PAID,27551.7,2025-01-04 12:52:42,TX-9PT3QAXXT5NE
1747,7000001746,1000001746,GATEWAY,PAID,28488.0,2024-10-03 10:17:37,TX-JDJ7NTYC6E2U
1748,7000001747,1000001747,CASH,PAID,14229.6,2024-01-15 20:01:52,TX-33IJVD4BZ0Y2
1749,7000001748,1000001748,CARD,PAID,73800.0,2024-03-04 13:42:28,TX-1Y5S5C3P5F3V
1750,7000001749,1000001749,CARD,PAID,40104.0,2024-05-02 14:59:36,TX-4N5J8MS2DBBF
1751,7000001750,1000001750,CASH,FAILED,121350.9,,nan
1752,7000001751,1000001751,CARD,PAID,25613.28,2025-02-21 00:29:59,TX-N5AVJ7ES9N21
1753,7000001752,1000001752,CARD,PAID,88935.0,2024-07-29 13:19:13,TX-GMV8AUS6LYMM
1754,7000001753,1000001753,CARD,PAID,28788.0,2025-05-31 10:06:14,TX-TSU1S60J0D1B
1755,7000001754,1000001754,GATEWAY,PAID,19350.0,2025-08-06 11:02:50,TX-TN1YLPKT0CYX
1756,7000001755,1000001755,GATEWAY,PAID,89298.0,2024-10-04 19:53:11,TX-BXXOWWRYKGZ6
1757,7000001756,1000001756,GATEWAY,PAID,25022.4,2025-05-14 12:04:58,TX-KVA65I5FGPH5
1758,7000001757,1000001757,CARD,PAID,14621.4,2025-02-27 06:53:56,TX-OQV8CGPA0KGI
1759,7000001758,1000001758,CARD,PAID,75867.0,2024-01-06 06:43:34,TX-90OAOD5SCZM0
1760,7000001759,1000001759,TRANSFER,PAID,43560.0,2024-07-04 23:22:04,TX-ZBTK3MS0TPS7
1761,7000001760,1000001760,CARD,PAID,29867.4,2024-12-19 22:21:28,TX-XHFMM8X143RO
1762,7000001761,1000001761,CARD,PAID,31944.0,2025-07-06 06:40:50,TX-RL7F590YUP1E
1763,7000001762,1000001762,CASH,REFUNDED,29403.0,2024-12-02 04:04:37,TX-PA4RLUCDRUFD
1764,7000001763,1000001763,CARD,PAID,85377.6,2025-09-25 16:48:56,TX-PB8ZF234N36F
1765,7000001764,1000001764,CARD,PAID,44760.0,2025-02-04 23:51:04,TX-1T3ZA2EDY6CQ
1766,7000001765,1000001765,CASH,PAID,14229.6,2025-02-21 00:10:37,TX-H0SI33CL2HZE
1767,7000001766,1000001766,CASH,PAID,34485.0,2024-08-05 21:06:02,TX-KV5AA7UAKTBW
1768,7000001767,1000001767,CASH,PAID,43451.1,2024-07-01 02:14:37,TX-E09LG3U57V38
1769,7000001768,1000001768,GATEWAY,PAID,44188.8,2024-05-28 14:46:53,TX-9PUDO2NJ3GLX
1770,7000001769,1000001769,CARD,PAID,14694.0,2024-08-20 18:29:02,TX-68HJGWBWKRHQ
1771,7000001770,1000001770,TRANSFER,PAID,49005.0,2024-02-28 06:01:48,TX-NTN37FPHEKD3
1772,7000001771,1000001771,CARD,PAID,37200.0,2024-09-25 17:22:45,TX-IN1XWXBNZBVH
1773,7000001772,1000001772,CARD,PAID,18150.0,2025-06-16 10:12:00,TX-DD0HTJH7ZOC3
1774,7000001773,1000001773,GATEWAY,PAID,36774.0,2025-06-23 10:01:41,TX-3Y2W1V2CETU4
1775,7000001774,1000001774,GATEWAY,PAID,35385.0,2025-01-09 00:13:19,TX-G8IBHBHU6DBF
1776,7000001775,1000001775,CASH,PAID,29040.0,2025-05-28 13:48:57,TX-HBIWG7PG5FAB
1777,7000001776,1000001776,TRANSFER,PAID,34485.0,2024-08-05 22:10:16,TX-O6QF8SY1VU2A
1778,7000001777,1000001777,CARD,PAID,31944.0,2025-09-30 18:41:34,TX-UTOTYT9EKB8K
1779,7000001778,1000001778,GATEWAY,FAILED,87712.5,,nan
1780,7000001779,1000001779,GATEWAY,PAID,43008.0,2024-10-22 22:39:41,TX-W5H87ZNUVNUH
1781,7000001780,1000001780,GATEWAY,PAID,73074.0,2025-09-25 08:53:35,TX-VSVBCLX0CHX4
1782,7000001781,1000001781,GATEWAY,PAID,15720.0,2025-08-09 04:37:18,TX-LNCOQT2CRQ51
1783,7000001782,1000001782,CARD,PAID,14520.0,2024-11-03 23:35:48,TX-MNPVNU0VNHFO
1784,7000001783,1000001783,GATEWAY,PAID,74889.0,2024-08-08 20:39:17,TX-JX3VPOMJYNRX
1785,7000001784,1000001784,CARD,PAID,26029.2,2024-04-28 18:06:57,TX-BJHC552AOL5T
1786,7000001785,1000001785,CARD,FAILED,16008.3,,nan
1787,7000001786,1000001786,CARD,REFUNDED,32670.0,2024-01-25 13:10:52,TX-WZVJVPQURCSN
1788,7000001787,1000001787,CASH,PAID,49803.6,2024-11-02 21:55:07,TX-IGK96US74H5B
1789,7000001788,1000001788,CASH,PAID,13068.0,2025-07-18 17:23:54,TX-ZUB9DVTN4MC5
1790,7000001789,1000001789,GATEWAY,PAID,30240.0,2025-04-30 08:15:12,TX-EHQYLSV0Z3OL
1791,7000001790,1000001790,GATEWAY,PAID,72892.5,2025-01-16 04:00:42,TX-M8VZ5WIWRGP4
1792,7000001791,1000001791,CASH,PAID,53361.0,2025-04-18 10:15:22,TX-UWEHLOOMFSQM
1793,7000001792,1000001792,GATEWAY,PAID,13914.6,2024-07-14 04:28:46,TX-GVPP8VPDP6TO
1794,7000001793,1000001793,CARD,PAID,77793.0,2024-07-23 09:12:18,TX-90S77FDZL5L3
1795,7000001794,1000001794,CARD,PAID,14520.0,2024-11-02 06:27:07,TX-GXB3DIEBYFZV
1796,7000001795,1000001795,CARD,PAID,33570.0,2024-07-09 12:17:50,TX-6WSNAEG7W1RA
1797,7000001796,1000001796,CARD,PAID,34485.0,2024-10-15 06:35:09,TX-GR30VICV801D
1798,7000001797,1000001797,GATEWAY,PAID,40104.0,2025-02-02 08:23:55,TX-T49O7D2JIGCO
1799,7000001798,1000001798,CARD,REFUNDED,39204.0,2025-03-24 21:48:25,TX-6F37YH2ENAOZ
1800,7000001799,1000001799,CASH,PAID,16335.0,2024-01-15 13:12:40,TX-F7U8KEBXUKXM
1801,7000001800,1000001800,CASH,PAID,30492.0,2024-07-01 10:48:39,TX-J7KOHGQTZ0K2
1802,7000001801,1000001801,GATEWAY,PAID,40104.0,2024-09-11 21:30:58,TX-1USP91BZUJWE
1803,7000001802,1000001802,GATEWAY,PAID,39131.4,2024-02-06 21:22:06,TX-8QNOBVDWP1I1
1804,7000001803,1000001803,CASH,FAILED,13794.0,,nan
1805,7000001804,1000001804,CARD,PAID,33570.0,2024-09-18 18:50:20,TX-05PEWMRJCDCI
1806,7000001805,1000001805,GATEWAY,PAID,16908.3,2025-08-29 08:02:46,TX-OHKJ6FFZ5UM8
1807,7000001806,1000001806,CARD,PAID,44760.0,2024-10-15 00:39:49,TX-CY47C1GFMGLH
1808,7000001807,1000001807,GATEWAY,PAID,85570.8,2024-09-25 23:40:28,TX-Q7QPAFV2RKQK
1809,7000001808,1000001808,GATEWAY,FAILED,80987.4,,nan
1810,7000001809,1000001809,CARD,PAID,16746.0,2024-03-15 16:48:41,TX-SWNQ7I11RUSU
1811,7000001810,1000001810,GATEWAY,PAID,44188.8,2024-09-14 08:02:59,TX-8LN27241MDHG
1812,7000001811,1000001811,GATEWAY,PAID,58370.16,2025-08-05 16:31:04,TX-CUVAJSCWO5BN
1813,7000001812,1000001812,CASH,PENDING,39204.0,,nan
1814,7000001813,1000001813,CASH,PAID,26136.0,2025-03-30 05:04:37,TX-H20FEP4B6AR3
1815,7000001814,1000001814,CARD,PAID,17787.0,2024-11-21 18:30:59,TX-RJHCAKZZES0L
