nps_sk,nps_id,customer_sk,channel_sk,responded_date_sk,score,comment,comment_length
2344,13000002343,298,2,0,9.0,Atención muy buena,18
2345,13000002344,231,1,0,8.0,Atención muy buena,18
2346,13000002345,141,1,0,5.0,Muy conforme con la calidad,27
2347,13000002346,918,2,0,9.0,Atención muy buena,18
2348,13000002347,494,2,0,9.0,Todo perfecto,13
2349,13000002348,483,1,0,6.0,Entrega rápida y producto excelente,35
2350,13000002349,1336,2,0,8.0,Muy conforme con la calidad,27
2351,13000002350,541,1,0,9.0,Podría mejorar el empaque,25
2352,13000002351,904,1,0,10.0,Tardó un poco más de lo esperado,32
2353,13000002352,1406,2,0,8.0,,3
2354,13000002353,945,2,0,10.0,Tardó un poco más de lo esperado,32
2355,13000002354,892,2,0,9.0,Tardó un poco más de lo esperado,32
2356,13000002355,1280,2,0,2.0,Volvería a comprar,18
2357,13000002356,521,2,0,7.0,Volvería a comprar,18
2358,13000002357,1077,2,0,10.0,Entrega rápida y producto excelente,35
2359,13000002358,823,1,0,1.0,Todo perfecto,13
2360,13000002359,175,1,0,5.0,Atención muy buena,18
2361,13000002360,612,2,0,6.0,Tardó un poco más de lo esperado,32
2362,13000002361,205,1,0,1.0,Entrega rápida y producto excelente,35
2363,13000002362,924,1,0,9.0,,3
2364,13000002363,698,1,0,6.0,Atención muy buena,18
2365,13000002364,602,1,0,6.0,Muy conforme con la calidad,27
2366,13000002365,910,1,0,4.0,Entrega rápida y producto excelente,35
2367,13000002366,536,1,0,4.0,,3
2368,13000002367,686,2,0,6.0,Volvería a comprar,18
2369,13000002368,216,1,0,6.0,,3
2370,13000002369,1296,1,0,7.0,Todo perfecto,13
2371,13000002370,1176,1,0,10.0,Muy conforme con la calidad,27
2372,13000002371,396,1,0,7.0,Tardó un poco más de lo esperado,32
2373,13000002372,684,2,0,10.0,Todo perfecto,13
2374,13000002373,650,2,0,9.0,Muy conforme con la calidad,27
2375,13000002374,681,1,0,7.0,Atención muy buena,18
2376,13000002375,892,1,0,4.0,Muy conforme con la calidad,27
2377,13000002376,681,2,0,8.0,Entrega rápida y producto excelente,35
2378,13000002377,618,1,0,7.0,,3
2379,13000002378,1328,1,0,9.0,,3
2380,13000002379,714,2,0,9.0,Atención muy buena,18
2381,13000002380,585,2,0,9.0,Tardó un poco más de lo esperado,32
2382,13000002381,630,2,0,8.0,Atención muy buena,18
2383,13000002382,832,2,0,8.0,Muy conforme con la calidad,27
2384,13000002383,995,1,0,9.0,Podría mejorar el empaque,25
2385,13000002384,1347,2,0,8.0,Podría mejorar el empaque,25
2386,13000002385,897,1,0,8.0,Podría mejorar el empaque,25
2387,13000002386,732,2,0,10.0,Atención muy buena,18
2388,13000002387,1068,1,0,4.0,Volvería a comprar,18
2389,13000002388,486,1,0,6.0,Volvería a comprar,18
2390,13000002389,230,1,0,8.0,Muy conforme con la calidad,27
2391,13000002390,389,1,0,8.0,Podría mejorar el empaque,25
2392,13000002391,1217,1,0,5.0,Volvería a comprar,18
2393,13000002392,598,2,0,7.0,Volvería a comprar,18
2394,13000002393,4,1,0,8.0,Entrega rápida y producto excelente,35
2395,13000002394,543,2,0,9.0,,3
2396,13000002395,1454,1,0,9.0,Atención muy buena,18
2397,13000002396,356,2,0,9.0,Entrega rápida y producto excelente,35
2398,13000002397,1243,1,0,8.0,Atención muy buena,18
2399,13000002398,1345,1,0,9.0,Tardó un poco más de lo esperado,32
2400,13000002399,1233,1,0,8.0,Muy conforme con la calidad,27
2401,13000002400,905,2,0,8.0,Muy conforme con la calidad,27
2402,13000002401,686,1,0,3.0,Podría mejorar el empaque,25
2403,13000002402,713,1,0,7.0,,3
2404,13000002403,498,1,0,9.0,Volvería a comprar,18
2405,13000002404,375,1,0,10.0,Atención muy buena,18
2406,13000002405,816,1,0,7.0,Todo perfecto,13
2407,13000002406,209,1,0,9.0,,3
2408,13000002407,199,1,0,2.0,Muy conforme con la calidad,27
2409,13000002408,437,2,0,7.0,Tardó un poco más de lo esperado,32
2410,13000002409,415,2,0,4.0,Todo perfecto,13
2411,13000002410,1479,1,0,5.0,Muy conforme con la calidad,27
2412,13000002411,410,2,0,7.0,Atención muy buena,18
2413,13000002412,657,2,0,7.0,Volvería a comprar,18
2414,13000002413,1032,1,0,9.0,Atención muy buena,18
2415,13000002414,1270,1,0,10.0,Tardó un poco más de lo esperado,32
2416,13000002415,1408,1,0,10.0,,3
2417,13000002416,682,2,0,2.0,Entrega rápida y producto excelente,35
2418,13000002417,447,1,0,7.0,Entrega rápida y producto excelente,35
2419,13000002418,1398,2,0,9.0,Atención muy buena,18
2420,13000002419,530,2,0,9.0,Tardó un poco más de lo esperado,32
2421,13000002420,849,2,0,8.0,,3
2422,13000002421,771,2,0,6.0,Todo perfecto,13
2423,13000002422,200,1,0,6.0,Muy conforme con la calidad,27
2424,13000002423,954,1,0,9.0,Atención muy buena,18
2425,13000002424,241,1,0,8.0,Tardó un poco más de lo esperado,32
2426,13000002425,1080,2,0,4.0,,3
2427,13000002426,1071,2,0,6.0,Muy conforme con la calidad,27
2428,13000002427,481,1,0,8.0,Podría mejorar el empaque,25
2429,13000002428,658,1,0,8.0,Todo perfecto,13
2430,13000002429,302,1,0,2.0,Todo perfecto,13
2431,13000002430,472,2,0,5.0,Podría mejorar el empaque,25
2432,13000002431,1251,1,0,7.0,Volvería a comprar,18
2433,13000002432,1203,2,0,8.0,Volvería a comprar,18
2434,13000002433,598,2,0,7.0,Atención muy buena,18
2435,13000002434,1378,2,0,8.0,Entrega rápida y producto excelente,35
2436,13000002435,31,2,0,9.0,Entrega rápida y producto excelente,35
2437,13000002436,330,1,0,9.0,Atención muy buena,18
2438,13000002437,673,2,0,8.0,Atención muy buena,18
2439,13000002438,659,1,0,9.0,Entrega rápida y producto excelente,35
2440,13000002439,211,1,0,2.0,Volvería a comprar,18
2441,13000002440,506,1,0,9.0,,3
2442,13000002441,1288,1,0,7.0,Muy conforme con la calidad,27
2443,13000002442,1422,2,0,5.0,Atención muy buena,18
2444,13000002443,1011,1,0,2.0,Volvería a comprar,18
2445,13000002444,154,2,0,5.0,Tardó un poco más de lo esperado,32
2446,13000002445,914,1,0,6.0,Volvería a comprar,18
2447,13000002446,1362,1,0,6.0,Todo perfecto,13
2448,13000002447,75,1,0,4.0,Tardó un poco más de lo esperado,32
2449,13000002448,801,2,0,8.0,Podría mejorar el empaque,25
2450,13000002449,1174,2,0,8.0,Tardó un poco más de lo esperado,32
2451,13000002450,560,1,0,7.0,,3
2452,13000002451,1286,1,0,9.0,Atención muy buena,18
2453,13000002452,866,1,0,8.0,Volvería a comprar,18
2454,13000002453,952,1,0,10.0,Volvería a comprar,18
2455,13000002454,553,1,0,6.0,Volvería a comprar,18
2456,13000002455,1238,1,0,0.0,Entrega rápida y producto excelente,35
2457,13000002456,683,2,0,10.0,Tardó un poco más de lo esperado,32
2458,13000002457,598,1,0,9.0,Todo perfecto,13
2459,13000002458,1302,1,0,4.0,Atención muy buena,18
2460,13000002459,85,1,0,1.0,Todo perfecto,13
2461,13000002460,723,1,0,10.0,,3
2462,13000002461,15,1,0,4.0,Volvería a comprar,18
2463,13000002462,486,2,0,9.0,Entrega rápida y producto excelente,35
2464,13000002463,726,2,0,10.0,Atención muy buena,18
2465,13000002464,1348,1,0,8.0,Volvería a comprar,18
2466,13000002465,28,1,0,8.0,Muy conforme con la calidad,27
2467,13000002466,113,1,0,10.0,,3
2468,13000002467,1433,2,0,8.0,,3
2469,13000002468,479,1,0,7.0,Entrega rápida y producto excelente,35
2470,13000002469,647,1,0,10.0,Muy conforme con la calidad,27
2471,13000002470,62,1,0,6.0,Tardó un poco más de lo esperado,32
2472,13000002471,112,1,0,4.0,Muy conforme con la calidad,27
2473,13000002472,416,2,0,6.0,Muy conforme con la calidad,27
2474,13000002473,907,2,0,10.0,Todo perfecto,13
2475,13000002474,310,1,0,8.0,Podría mejorar el empaque,25
2476,13000002475,889,1,0,3.0,Todo perfecto,13
2477,13000002476,339,1,0,7.0,Entrega rápida y producto excelente,35
2478,13000002477,418,2,0,4.0,Volvería a comprar,18
2479,13000002478,713,1,0,9.0,,3
2480,13000002479,462,2,0,10.0,Volvería a comprar,18
2481,13000002480,1091,1,0,7.0,Todo perfecto,13
2482,13000002481,867,1,0,10.0,Entrega rápida y producto excelente,35
2483,13000002482,1237,1,0,10.0,Muy conforme con la calidad,27
2484,13000002483,1441,1,0,9.0,Muy conforme con la calidad,27
2485,13000002484,633,2,0,3.0,Muy conforme con la calidad,27
2486,13000002485,204,1,0,9.0,,3
2487,13000002486,1234,1,0,9.0,Tardó un poco más de lo esperado,32
2488,13000002487,201,2,0,5.0,Atención muy buena,18
2489,13000002488,1015,2,0,9.0,Podría mejorar el empaque,25
2490,13000002489,385,2,0,7.0,Atención muy buena,18
2491,13000002490,1099,1,0,8.0,Atención muy buena,18
2492,13000002491,728,1,0,10.0,Muy conforme con la calidad,27
2493,13000002492,1451,2,0,7.0,Tardó un poco más de lo esperado,32
2494,13000002493,358,1,0,5.0,Podría mejorar el empaque,25
2495,13000002494,856,2,0,10.0,Atención muy buena,18
2496,13000002495,3,1,0,10.0,Todo perfecto,13
2497,13000002496,732,1,0,9.0,Podría mejorar el empaque,25
2498,13000002497,1410,1,0,10.0,Volvería a comprar,18
2499,13000002498,138,2,0,7.0,Todo perfecto,13
2500,13000002499,243,2,0,10.0,Podría mejorar el empaque,25
2501,13000002500,32,1,0,8.0,Todo perfecto,13
2502,13000002501,1280,2,0,9.0,Atención muy buena,18
2503,13000002502,345,1,0,8.0,,3
2504,13000002503,220,1,0,8.0,Todo perfecto,13
2505,13000002504,1296,1,0,3.0,Atención muy buena,18
2506,13000002505,547,1,0,10.0,Tardó un poco más de lo esperado,32
2507,13000002506,1169,2,0,7.0,Volvería a comprar,18
2508,13000002507,1217,2,0,7.0,Volvería a comprar,18
2509,13000002508,126,1,0,8.0,Atención muy buena,18
2510,13000002509,843,1,0,10.0,Todo perfecto,13
2511,13000002510,1260,1,0,9.0,Tardó un poco más de lo esperado,32
2512,13000002511,171,1,0,8.0,Volvería a comprar,18
2513,13000002512,889,2,0,7.0,,3
2514,13000002513,1012,2,0,4.0,Entrega rápida y producto excelente,35
2515,13000002514,1418,2,0,6.0,Volvería a comprar,18
2516,13000002515,677,2,0,10.0,Atención muy buena,18
2517,13000002516,979,1,0,4.0,Volvería a comprar,18
2518,13000002517,326,2,0,8.0,,3
2519,13000002518,522,2,0,10.0,Tardó un poco más de lo esperado,32
2520,13000002519,1326,2,0,8.0,,3
2521,13000002520,228,1,0,8.0,Podría mejorar el empaque,25
2522,13000002521,1093,2,0,6.0,Muy conforme con la calidad,27
2523,13000002522,587,1,0,8.0,,3
2524,13000002523,873,1,0,9.0,,3
2525,13000002524,733,2,0,9.0,Muy conforme con la calidad,27
2526,13000002525,276,1,0,7.0,Volvería a comprar,18
2527,13000002526,1428,2,0,10.0,Volvería a comprar,18
2528,13000002527,199,2,0,6.0,Todo perfecto,13
2529,13000002528,221,1,0,9.0,Muy conforme con la calidad,27
2530,13000002529,1015,2,0,10.0,,3
2531,13000002530,6,1,0,6.0,Volvería a comprar,18
2532,13000002531,1061,2,0,9.0,,3
2533,13000002532,1271,1,0,10.0,Muy conforme con la calidad,27
2534,13000002533,619,1,0,5.0,Tardó un poco más de lo esperado,32
2535,13000002534,698,2,0,7.0,Volvería a comprar,18
2536,13000002535,1484,1,0,9.0,Podría mejorar el empaque,25
2537,13000002536,1316,1,0,8.0,,3
2538,13000002537,1034,1,0,8.0,Podría mejorar el empaque,25
2539,13000002538,790,2,0,7.0,Todo perfecto,13
2540,13000002539,1399,2,0,5.0,Volvería a comprar,18
2541,13000002540,1045,1,0,7.0,Podría mejorar el empaque,25
2542,13000002541,59,2,0,9.0,Atención muy buena,18
2543,13000002542,244,1,0,9.0,Atención muy buena,18
2544,13000002543,408,1,0,9.0,Muy conforme con la calidad,27
2545,13000002544,259,2,0,4.0,Entrega rápida y producto excelente,35
2546,13000002545,960,2,0,9.0,Podría mejorar el empaque,25
2547,13000002546,878,2,0,9.0,Atención muy buena,18
2548,13000002547,584,1,0,1.0,,3
2549,13000002548,397,1,0,6.0,,3
2550,13000002549,167,2,0,9.0,Tardó un poco más de lo esperado,32
2551,13000002550,1216,2,0,4.0,Todo perfecto,13
2552,13000002551,1271,1,0,1.0,Muy conforme con la calidad,27
2553,13000002552,1293,1,0,7.0,Podría mejorar el empaque,25
2554,13000002553,223,2,0,4.0,Volvería a comprar,18
2555,13000002554,201,2,0,6.0,Podría mejorar el empaque,25
2556,13000002555,342,1,0,7.0,Tardó un poco más de lo esperado,32
2557,13000002556,913,1,0,6.0,Podría mejorar el empaque,25
2558,13000002557,752,1,0,0.0,Atención muy buena,18
2559,13000002558,78,1,0,9.0,Todo perfecto,13
2560,13000002559,60,2,0,9.0,Tardó un poco más de lo esperado,32
2561,13000002560,1254,1,0,7.0,Muy conforme con la calidad,27
2562,13000002561,183,1,0,7.0,Tardó un poco más de lo esperado,32
2563,13000002562,591,2,0,5.0,Todo perfecto,13
2564,13000002563,849,1,0,9.0,Podría mejorar el empaque,25
2565,13000002564,1248,2,0,8.0,Podría mejorar el empaque,25
2566,13000002565,741,2,0,6.0,Tardó un poco más de lo esperado,32
2567,13000002566,1133,2,0,10.0,Tardó un poco más de lo esperado,32
2568,13000002567,844,1,0,5.0,Entrega rápida y producto excelente,35
2569,13000002568,313,1,0,4.0,Tardó un poco más de lo esperado,32
2570,13000002569,891,2,0,7.0,Entrega rápida y producto excelente,35
2571,13000002570,195,1,0,4.0,Entrega rápida y producto excelente,35
2572,13000002571,642,1,0,8.0,Atención muy buena,18
2573,13000002572,569,1,0,10.0,Muy conforme con la calidad,27
2574,13000002573,1237,1,0,9.0,,3
2575,13000002574,1407,1,0,8.0,Tardó un poco más de lo esperado,32
2576,13000002575,1207,1,0,7.0,Volvería a comprar,18
2577,13000002576,1236,1,0,7.0,Entrega rápida y producto excelente,35
2578,13000002577,1279,1,0,9.0,Todo perfecto,13
2579,13000002578,1439,1,0,8.0,Tardó un poco más de lo esperado,32
2580,13000002579,858,1,0,7.0,Atención muy buena,18
2581,13000002580,1479,2,0,9.0,Muy conforme con la calidad,27
2582,13000002581,924,2,0,7.0,Entrega rápida y producto excelente,35
2583,13000002582,382,2,0,8.0,Todo perfecto,13
2584,13000002583,16,1,0,7.0,Muy conforme con la calidad,27
2585,13000002584,862,1,0,8.0,Entrega rápida y producto excelente,35
2586,13000002585,234,2,0,9.0,Todo perfecto,13
2587,13000002586,475,2,0,6.0,Entrega rápida y producto excelente,35
2588,13000002587,392,1,0,10.0,Tardó un poco más de lo esperado,32
2589,13000002588,1141,1,0,6.0,Tardó un poco más de lo esperado,32
2590,13000002589,183,1,0,2.0,Atención muy buena,18
2591,13000002590,524,1,0,10.0,,3
2592,13000002591,690,1,0,8.0,Todo perfecto,13
2593,13000002592,284,1,0,5.0,Atención muy buena,18
2594,13000002593,860,1,0,10.0,Tardó un poco más de lo esperado,32
2595,13000002594,991,2,0,10.0,,3
2596,13000002595,163,2,0,7.0,Todo perfecto,13
2597,13000002596,1364,1,0,9.0,Todo perfecto,13
2598,13000002597,1233,2,0,9.0,Muy conforme con la calidad,27
2599,13000002598,1009,1,0,7.0,Volvería a comprar,18
2600,13000002599,822,1,0,3.0,Todo perfecto,13
2601,13000002600,1198,1,0,9.0,Todo perfecto,13
2602,13000002601,652,1,0,9.0,Entrega rápida y producto excelente,35
2603,13000002602,293,1,0,8.0,Atención muy buena,18
2604,13000002603,9,2,0,5.0,Podría mejorar el empaque,25
2605,13000002604,967,1,0,0.0,Tardó un poco más de lo esperado,32
2606,13000002605,1090,1,0,10.0,Muy conforme con la calidad,27
2607,13000002606,1324,1,0,7.0,Volvería a comprar,18
2608,13000002607,212,1,0,4.0,Tardó un poco más de lo esperado,32
2609,13000002608,77,1,0,8.0,,3
2610,13000002609,1261,1,0,9.0,Muy conforme con la calidad,27
2611,13000002610,820,1,0,8.0,Tardó un poco más de lo esperado,32
2612,13000002611,1321,1,0,7.0,Entrega rápida y producto excelente,35
2613,13000002612,709,2,0,7.0,Todo perfecto,13
2614,13000002613,1325,1,0,10.0,Muy conforme con la calidad,27
2615,13000002614,1339,1,0,7.0,Tardó un poco más de lo esperado,32
2616,13000002615,136,1,0,3.0,Entrega rápida y producto excelente,35
2617,13000002616,459,2,0,7.0,Atención muy buena,18
2618,13000002617,334,2,0,4.0,Muy conforme con la calidad,27
2619,13000002618,260,2,0,10.0,Muy conforme con la calidad,27
2620,13000002619,264,2,0,8.0,Entrega rápida y producto excelente,35
2621,13000002620,1060,1,0,10.0,Podría mejorar el empaque,25
2622,13000002621,433,1,0,10.0,Tardó un poco más de lo esperado,32
2623,13000002622,1056,2,0,10.0,,3
2624,13000002623,246,1,0,9.0,,3
2625,13000002624,1033,1,0,10.0,Atención muy buena,18
2626,13000002625,1148,2,0,8.0,Entrega rápida y producto excelente,35
2627,13000002626,511,1,0,10.0,Tardó un poco más de lo esperado,32
2628,13000002627,264,1,0,9.0,Podría mejorar el empaque,25
2629,13000002628,553,1,0,9.0,Volvería a comprar,18
2630,13000002629,196,1,0,2.0,,3
2631,13000002630,203,2,0,1.0,Volvería a comprar,18
2632,13000002631,1076,2,0,4.0,Todo perfecto,13
2633,13000002632,829,1,0,4.0,Atención muy buena,18
2634,13000002633,245,1,0,10.0,Entrega rápida y producto excelente,35
2635,13000002634,240,2,0,10.0,Todo perfecto,13
2636,13000002635,1173,1,0,8.0,Atención muy buena,18
2637,13000002636,243,2,0,8.0,Volvería a comprar,18
2638,13000002637,1490,1,0,9.0,Podría mejorar el empaque,25
2639,13000002638,583,2,0,7.0,,3
2640,13000002639,1216,2,0,6.0,,3
2641,13000002640,581,2,0,8.0,Atención muy buena,18
2642,13000002641,136,1,0,0.0,Todo perfecto,13
2643,13000002642,149,2,0,6.0,Muy conforme con la calidad,27
2644,13000002643,1450,1,0,9.0,Muy conforme con la calidad,27
2645,13000002644,722,1,0,8.0,Todo perfecto,13
2646,13000002645,1389,1,0,9.0,Muy conforme con la calidad,27
2647,13000002646,90,2,0,9.0,Atención muy buena,18
2648,13000002647,1330,1,0,8.0,,3
2649,13000002648,1170,1,0,2.0,Entrega rápida y producto excelente,35
2650,13000002649,154,1,0,7.0,,3
2651,13000002650,369,1,0,7.0,Muy conforme con la calidad,27
2652,13000002651,70,2,0,8.0,Entrega rápida y producto excelente,35
2653,13000002652,488,1,0,3.0,Tardó un poco más de lo esperado,32
2654,13000002653,1059,2,0,7.0,Podría mejorar el empaque,25
2655,13000002654,1459,1,0,0.0,Atención muy buena,18
2656,13000002655,1124,1,0,10.0,Tardó un poco más de lo esperado,32
2657,13000002656,1030,1,0,5.0,,3
2658,13000002657,210,1,0,6.0,Entrega rápida y producto excelente,35
2659,13000002658,184,1,0,9.0,Tardó un poco más de lo esperado,32
2660,13000002659,513,2,0,7.0,Todo perfecto,13
2661,13000002660,11,2,0,8.0,Podría mejorar el empaque,25
2662,13000002661,762,1,0,8.0,,3
2663,13000002662,385,1,0,5.0,Entrega rápida y producto excelente,35
2664,13000002663,1061,2,0,6.0,,3
2665,13000002664,820,1,0,8.0,Atención muy buena,18
2666,13000002665,662,1,0,1.0,,3
2667,13000002666,1419,1,0,9.0,Volvería a comprar,18
2668,13000002667,1384,2,0,10.0,Tardó un poco más de lo esperado,32
2669,13000002668,324,2,0,10.0,Volvería a comprar,18
2670,13000002669,547,2,0,10.0,Volvería a comprar,18
2671,13000002670,147,2,0,7.0,Muy conforme con la calidad,27
2672,13000002671,548,1,0,7.0,Muy conforme con la calidad,27
2673,13000002672,610,2,0,9.0,Todo perfecto,13
2674,13000002673,20,1,0,8.0,Volvería a comprar,18
2675,13000002674,560,2,0,1.0,,3
2676,13000002675,28,2,0,8.0,Entrega rápida y producto excelente,35
2677,13000002676,310,1,0,2.0,Podría mejorar el empaque,25
2678,13000002677,879,2,0,10.0,Todo perfecto,13
2679,13000002678,819,1,0,3.0,Atención muy buena,18
2680,13000002679,1406,2,0,7.0,Tardó un poco más de lo esperado,32
2681,13000002680,298,2,0,8.0,,3
2682,13000002681,1210,1,0,9.0,Muy conforme con la calidad,27
2683,13000002682,538,1,0,9.0,Entrega rápida y producto excelente,35
2684,13000002683,566,2,0,8.0,Volvería a comprar,18
2685,13000002684,1469,1,0,9.0,Muy conforme con la calidad,27
2686,13000002685,1428,2,0,8.0,Volvería a comprar,18
2687,13000002686,1398,1,0,4.0,Tardó un poco más de lo esperado,32
2688,13000002687,899,1,0,4.0,Entrega rápida y producto excelente,35
2689,13000002688,806,1,0,7.0,Podría mejorar el empaque,25
2690,13000002689,1464,2,0,7.0,Volvería a comprar,18
2691,13000002690,1105,2,0,7.0,,3
2692,13000002691,847,1,0,9.0,Volvería a comprar,18
