order_item_sk,order_item_id,order_id,order_date,customer_id,product_id,channel_id,store_id,billing_address_id,shipping_address_id,status,currency_code,quantity,unit_price,discount_amount,gross_amount,net_amount,subtotal,tax_amount,shipping_fee,total_amount
1471,5000001470,1000001114,2025-04-22 22:52:56,447,2,1,,2694.0,3970,FULFILLED,ARS,1,13500.0,1350.0,13500.0,12150.0,48150.0,10111.5,900.0,59161.5
1472,5000001471,1000001114,2025-04-22 22:52:56,447,1,1,,2694.0,3970,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,48150.0,10111.5,900.0,59161.5
1473,5000001472,1000001115,2024-06-05 19:05:55,158,2,2,3.0,1364.0,3,FULFILLED,ARS,2,16500.0,660.0,33000.0,32340.0,32340.0,6791.4,0.0,39131.4
1474,5000001473,1000001116,2025-08-06 02:48:52,1169,1,1,,2793.0,1826,FULFILLED,ARS,3,13200.0,0.0,39600.0,39600.0,39600.0,8316.0,1200.0,49116.0
1475,5000001474,1000001117,2025-06-14 07:22:03,1010,1,2,4.0,2187.0,4,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,0.0,27588.0
1476,5000001475,1000001118,2025-01-28 20:01:31,758,1,2,1.0,2362.0,1,FULFILLED,ARS,1,12600.0,1260.0,12600.0,11340.0,11340.0,2381.4,0.0,13721.4
1477,5000001476,1000001119,2024-02-16 12:10:07,974,2,2,2.0,1560.0,2,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,0.0,35574.0
1478,5000001477,1000001120,2025-05-18 20:08:21,978,1,2,2.0,3325.0,2,FULFILLED,ARS,3,12600.0,0.0,37800.0,37800.0,37800.0,7938.0,0.0,45738.0
1479,5000001478,1000001121,2024-03-13 23:39:40,447,1,2,4.0,1842.0,4,FULFILLED,ARS,2,13200.0,0.0,26400.0,26400.0,26400.0,5544.0,0.0,31944.0
1480,5000001479,1000001122,2024-08-22 23:59:05,660,1,1,,4180.0,2537,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,24360.0,5115.6,0.0,29475.6
1481,5000001480,1000001122,2024-08-22 23:59:05,660,1,1,,4180.0,2537,FULFILLED,ARS,1,12600.0,0.0,12600.0,12600.0,24360.0,5115.6,0.0,29475.6
1482,5000001481,1000001123,2024-10-10 00:48:19,918,1,2,3.0,3548.0,3,FULFILLED,ARS,1,13200.0,264.0,13200.0,12936.0,12936.0,2716.56,0.0,15652.56
1483,5000001482,1000001124,2025-04-18 00:12:37,1015,1,1,,3121.0,3593,FULFILLED,ARS,3,12600.0,756.0,37800.0,37044.0,37044.0,7779.24,1200.0,46023.24
1484,5000001483,1000001125,2025-08-03 05:23:24,641,2,1,,3010.0,1217,PAID,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,900.0,19050.0
1485,5000001484,1000001126,2024-11-17 15:00:32,1184,1,1,,1284.0,1079,FULFILLED,ARS,3,12600.0,756.0,37800.0,37044.0,37044.0,7779.24,900.0,45723.24
1486,5000001485,1000001127,2024-10-11 02:04:48,1355,1,1,,3879.0,3872,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,0.0,43560.0
1487,5000001486,1000001128,2024-10-26 22:44:44,1399,1,2,3.0,,3,FULFILLED,ARS,2,10800.0,0.0,21600.0,21600.0,21600.0,4536.0,0.0,26136.0
1488,5000001487,1000001129,2024-10-05 19:13:54,333,1,2,1.0,2452.0,1,PAID,ARS,3,13200.0,792.0,39600.0,38808.0,49608.0,10417.68,0.0,60025.68
1489,5000001488,1000001129,2024-10-05 19:13:54,333,1,2,1.0,2452.0,1,PAID,ARS,1,12000.0,1200.0,12000.0,10800.0,49608.0,10417.68,0.0,60025.68
1490,5000001489,1000001130,2025-09-13 02:33:24,214,1,2,1.0,1099.0,1,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
1491,5000001490,1000001131,2025-03-26 22:48:04,1010,2,2,3.0,2163.0,3,FULFILLED,ARS,1,16500.0,825.0,16500.0,15675.0,15675.0,3291.75,0.0,18966.75
1492,5000001491,1000001132,2025-03-06 10:07:17,531,1,2,2.0,1774.0,2,CREATED,ARS,1,12600.0,1260.0,12600.0,11340.0,11340.0,2381.4,0.0,13721.4
1493,5000001492,1000001133,2025-05-20 02:53:01,232,1,1,,2074.0,2832,FULFILLED,ARS,2,12600.0,504.0,25200.0,24696.0,24696.0,5186.16,0.0,29882.16
1494,5000001493,1000001134,2025-09-28 08:40:12,545,2,1,,2370.0,1370,FULFILLED,ARS,3,15750.0,0.0,47250.0,47250.0,47250.0,9922.5,1500.0,58672.5
1495,5000001494,1000001135,2024-04-13 06:34:55,414,2,1,,3385.0,2633,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,0.0,17787.0
1496,5000001495,1000001136,2024-11-14 23:08:34,14,2,1,,1004.0,4105,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,0.0,18150.0
1497,5000001496,1000001137,2025-06-18 14:03:40,1059,2,1,,3456.0,1317,PAID,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,1200.0,36774.0
1498,5000001497,1000001138,2024-09-14 20:41:21,1008,2,1,,2789.0,2756,PAID,ARS,3,15000.0,4500.0,45000.0,40500.0,40500.0,8505.0,1200.0,50205.0
1499,5000001498,1000001139,2024-08-03 22:49:29,1470,1,1,,2338.0,3086,FULFILLED,ARS,3,10800.0,3240.0,32400.0,29160.0,29160.0,6123.6,1200.0,36483.6
1500,5000001499,1000001140,2025-01-03 08:48:13,146,1,1,,2549.0,2640,FULFILLED,ARS,3,10800.0,0.0,32400.0,32400.0,32400.0,6804.0,1200.0,40404.0
1501,5000001500,1000001141,2025-06-25 06:19:44,365,1,1,,3703.0,1515,FULFILLED,ARS,2,12600.0,0.0,25200.0,25200.0,25200.0,5292.0,1200.0,31692.0
1502,5000001501,1000001142,2025-02-09 00:25:16,1098,1,2,2.0,2519.0,2,FULFILLED,ARS,3,10800.0,0.0,32400.0,32400.0,32400.0,6804.0,0.0,39204.0
1503,5000001502,1000001143,2025-08-18 04:58:49,1146,1,1,,1363.0,1030,FULFILLED,ARS,3,12000.0,1800.0,36000.0,34200.0,34200.0,7182.0,900.0,42282.0
1504,5000001503,1000001144,2025-07-05 22:23:59,1109,1,2,1.0,4005.0,1,FULFILLED,ARS,3,13200.0,1980.0,39600.0,37620.0,37620.0,7900.2,0.0,45520.2
1505,5000001504,1000001145,2025-09-12 00:54:35,308,2,2,1.0,,1,PAID,ARS,3,15750.0,0.0,47250.0,47250.0,47250.0,9922.5,0.0,57172.5
1506,5000001505,1000001146,2025-07-26 04:37:58,578,2,2,1.0,2883.0,1,FULFILLED,ARS,3,15750.0,0.0,47250.0,47250.0,47250.0,9922.5,0.0,57172.5
1507,5000001506,1000001147,2025-06-23 08:36:50,697,2,1,,2852.0,3465,CREATED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,900.0,19050.0
1508,5000001507,1000001148,2025-01-29 13:03:30,110,1,1,,1725.0,1515,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,46080.0,9676.8,900.0,56656.8
1509,5000001508,1000001148,2025-01-29 13:03:30,110,1,1,,1725.0,1515,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,46080.0,9676.8,900.0,56656.8
1510,5000001509,1000001149,2024-11-29 16:43:43,427,2,1,,3333.0,3612,FULFILLED,ARS,3,16500.0,990.0,49500.0,48510.0,48510.0,10187.1,1200.0,59897.1
1511,5000001510,1000001150,2024-04-19 17:03:23,695,2,1,,,2216,FULFILLED,ARS,1,13500.0,675.0,13500.0,12825.0,27825.0,5843.25,0.0,33668.25
1512,5000001511,1000001150,2024-04-19 17:03:23,695,2,1,,,2216,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,27825.0,5843.25,0.0,33668.25
1513,5000001512,1000001151,2024-01-19 06:27:40,493,1,1,,2602.0,1423,CANCELLED,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,0.0,26136.0
1514,5000001513,1000001152,2024-10-03 07:09:37,776,2,1,,2732.0,1431,PAID,ARS,2,13500.0,540.0,27000.0,26460.0,26460.0,5556.6,900.0,32916.6
1515,5000001514,1000001153,2024-02-27 11:29:03,1278,1,1,,3247.0,1018,FULFILLED,ARS,3,10800.0,648.0,32400.0,31752.0,31752.0,6667.92,900.0,39319.92
1516,5000001515,1000001154,2024-12-31 02:44:42,297,2,1,,1977.0,3635,FULFILLED,ARS,3,15750.0,945.0,47250.0,46305.0,46305.0,9724.05,1500.0,57529.05
1517,5000001516,1000001155,2024-05-22 08:58:11,1455,1,2,3.0,3115.0,3,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,0.0,39204.0
1518,5000001517,1000001156,2024-10-09 03:36:27,728,2,1,,1988.0,1490,FULFILLED,ARS,3,16500.0,0.0,49500.0,49500.0,103500.0,21735.0,900.0,126135.0
1519,5000001518,1000001156,2024-10-09 03:36:27,728,1,1,,1988.0,1490,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,103500.0,21735.0,900.0,126135.0
1520,5000001519,1000001156,2024-10-09 03:36:27,728,1,1,,1988.0,1490,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,103500.0,21735.0,900.0,126135.0
1521,5000001520,1000001157,2025-05-11 14:36:44,62,2,2,1.0,1751.0,1,REFUNDED,ARS,3,15750.0,2362.5,47250.0,44887.5,44887.5,9426.38,0.0,54313.88
1522,5000001521,1000001158,2024-07-17 15:50:54,1071,1,2,3.0,1136.0,3,FULFILLED,ARS,3,12600.0,0.0,37800.0,37800.0,37800.0,7938.0,0.0,45738.0
1523,5000001522,1000001159,2025-08-23 23:29:20,880,1,1,,3794.0,3292,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,0.0,27588.0
1524,5000001523,1000001160,2024-04-15 02:01:02,77,1,1,,3563.0,3512,PAID,ARS,3,12000.0,1800.0,36000.0,34200.0,34200.0,7182.0,0.0,41382.0
1525,5000001524,1000001161,2024-04-19 23:15:08,1138,1,1,,2685.0,1705,FULFILLED,ARS,3,13200.0,3960.0,39600.0,35640.0,35640.0,7484.4,1200.0,44324.4
1526,5000001525,1000001162,2025-03-18 19:01:38,1500,1,2,3.0,3389.0,3,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,0.0,29040.0
1527,5000001526,1000001163,2024-04-10 15:32:57,688,2,1,,2388.0,2717,REFUNDED,ARS,2,15000.0,3000.0,30000.0,27000.0,74250.0,15592.5,1500.0,91342.5
1528,5000001527,1000001163,2024-04-10 15:32:57,688,1,1,,2388.0,2717,REFUNDED,ARS,1,12600.0,630.0,12600.0,11970.0,74250.0,15592.5,1500.0,91342.5
1529,5000001528,1000001163,2024-04-10 15:32:57,688,1,1,,2388.0,2717,REFUNDED,ARS,3,12000.0,720.0,36000.0,35280.0,74250.0,15592.5,1500.0,91342.5
1530,5000001529,1000001164,2024-01-18 12:32:19,598,1,2,4.0,2941.0,4,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,0.0,14520.0
1531,5000001530,1000001165,2024-02-25 22:01:30,477,2,2,3.0,1008.0,3,REFUNDED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,0.0,17787.0
1532,5000001531,1000001166,2024-12-16 16:00:51,936,1,1,,2234.0,2667,FULFILLED,ARS,2,13200.0,1320.0,26400.0,25080.0,25080.0,5266.8,900.0,31246.8
1533,5000001532,1000001167,2024-07-16 09:43:59,244,1,1,,,3520,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,91800.0,19278.0,1500.0,112578.0
1534,5000001533,1000001167,2024-07-16 09:43:59,244,1,1,,,3520,FULFILLED,ARS,3,10800.0,0.0,32400.0,32400.0,91800.0,19278.0,1500.0,112578.0
1535,5000001534,1000001167,2024-07-16 09:43:59,244,1,1,,,3520,FULFILLED,ARS,3,12600.0,0.0,37800.0,37800.0,91800.0,19278.0,1500.0,112578.0
1536,5000001535,1000001168,2025-02-19 21:07:47,1360,1,1,,1525.0,2253,PAID,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,1200.0,15720.0
1537,5000001536,1000001169,2024-04-12 14:02:20,449,1,1,,3594.0,2344,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,1200.0,44760.0
1538,5000001537,1000001170,2024-08-07 21:43:07,659,1,2,4.0,3844.0,4,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,0.0,43560.0
1539,5000001538,1000001171,2025-04-30 14:51:04,457,1,2,2.0,2308.0,2,CANCELLED,ARS,2,13200.0,528.0,26400.0,25872.0,66372.0,13938.12,0.0,80310.12
1540,5000001539,1000001171,2025-04-30 14:51:04,457,2,2,2.0,2308.0,2,CANCELLED,ARS,3,15000.0,4500.0,45000.0,40500.0,66372.0,13938.12,0.0,80310.12
1541,5000001540,1000001172,2025-06-22 10:48:36,136,1,1,,3927.0,2124,FULFILLED,ARS,3,12600.0,1890.0,37800.0,35910.0,59670.0,12530.7,1500.0,73700.7
1542,5000001541,1000001172,2025-06-22 10:48:36,136,1,1,,3927.0,2124,FULFILLED,ARS,2,13200.0,2640.0,26400.0,23760.0,59670.0,12530.7,1500.0,73700.7
1543,5000001542,1000001173,2025-07-17 12:19:42,1171,1,2,2.0,1003.0,2,FULFILLED,ARS,2,12600.0,504.0,25200.0,24696.0,24696.0,5186.16,0.0,29882.16
1544,5000001543,1000001174,2025-01-13 17:39:22,171,1,1,,1458.0,3276,PAID,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,900.0,40104.0
1545,5000001544,1000001175,2025-08-18 20:34:28,425,2,1,,3844.0,3381,CANCELLED,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,1200.0,35685.0
1546,5000001545,1000001176,2025-05-27 15:39:16,333,2,1,,,3464,PAID,ARS,3,15000.0,900.0,45000.0,44100.0,81150.0,17041.5,1200.0,99391.5
1547,5000001546,1000001176,2025-05-27 15:39:16,333,2,1,,,3464,PAID,ARS,1,15000.0,750.0,15000.0,14250.0,81150.0,17041.5,1200.0,99391.5
1548,5000001547,1000001176,2025-05-27 15:39:16,333,1,1,,,3464,PAID,ARS,2,12000.0,1200.0,24000.0,22800.0,81150.0,17041.5,1200.0,99391.5
1549,5000001548,1000001177,2024-09-13 02:35:46,1466,2,1,,2258.0,1960,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,45000.0,9450.0,1200.0,55650.0
1550,5000001549,1000001178,2024-03-02 11:09:18,336,2,1,,2760.0,1516,FULFILLED,ARS,3,13500.0,0.0,40500.0,40500.0,72900.0,15309.0,0.0,88209.0
1551,5000001550,1000001178,2024-03-02 11:09:18,336,1,1,,2760.0,1516,FULFILLED,ARS,3,10800.0,0.0,32400.0,32400.0,72900.0,15309.0,0.0,88209.0
1552,5000001551,1000001179,2025-06-21 05:34:01,1296,2,1,,1480.0,2486,FULFILLED,ARS,3,13500.0,2025.0,40500.0,38475.0,38475.0,8079.75,1200.0,47754.75
1553,5000001552,1000001180,2024-08-20 18:16:48,514,1,1,,,3010,FULFILLED,ARS,3,10800.0,648.0,32400.0,31752.0,31752.0,6667.92,0.0,38419.92
1554,5000001553,1000001181,2025-02-15 12:40:22,951,2,1,,2331.0,3518,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,1200.0,19350.0
1555,5000001554,1000001182,2024-09-10 10:38:16,1126,2,2,1.0,1963.0,1,FULFILLED,ARS,3,15000.0,4500.0,45000.0,40500.0,40500.0,8505.0,0.0,49005.0
1556,5000001555,1000001183,2024-07-05 03:38:43,802,1,1,,1745.0,2238,FULFILLED,ARS,2,12600.0,0.0,25200.0,25200.0,70200.0,14742.0,1200.0,86142.0
1557,5000001556,1000001183,2024-07-05 03:38:43,802,2,1,,1745.0,2238,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,70200.0,14742.0,1200.0,86142.0
1558,5000001557,1000001184,2025-03-26 03:56:51,1382,2,1,,3001.0,3701,PAID,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,1500.0,35985.0
1559,5000001558,1000001185,2024-11-15 06:05:48,1142,2,2,1.0,3051.0,1,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,0.0,34485.0
1560,5000001559,1000001186,2024-02-02 07:27:51,1408,1,2,2.0,3949.0,2,FULFILLED,ARS,3,12000.0,1800.0,36000.0,34200.0,57000.0,11970.0,0.0,68970.0
1561,5000001560,1000001186,2024-02-02 07:27:51,1408,1,2,2.0,3949.0,2,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,57000.0,11970.0,0.0,68970.0
1562,5000001561,1000001187,2025-03-03 08:55:47,61,1,1,,,2773,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,1500.0,15729.6
1563,5000001562,1000001188,2025-08-06 03:10:23,239,2,1,,3569.0,2938,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,68100.0,14301.0,900.0,83301.0
1564,5000001563,1000001188,2025-08-06 03:10:23,239,1,1,,3569.0,2938,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,68100.0,14301.0,900.0,83301.0
1565,5000001564,1000001189,2024-05-04 01:26:23,304,2,2,3.0,2241.0,3,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,27000.0,5670.0,0.0,32670.0
1566,5000001565,1000001190,2024-04-22 11:44:33,133,1,1,,2365.0,2620,PAID,ARS,3,12000.0,1800.0,36000.0,34200.0,34200.0,7182.0,0.0,41382.0
1567,5000001566,1000001191,2025-01-25 12:41:32,1280,1,1,,3838.0,4049,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,0.0,26136.0
1568,5000001567,1000001192,2025-01-23 20:50:31,687,1,1,,1830.0,2996,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,1500.0,40704.0
1569,5000001568,1000001193,2024-09-23 08:56:51,577,2,2,1.0,1871.0,1,FULFILLED,ARS,3,15000.0,4500.0,45000.0,40500.0,69000.0,14490.0,0.0,83490.0
1570,5000001569,1000001193,2024-09-23 08:56:51,577,2,2,1.0,1871.0,1,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,69000.0,14490.0,0.0,83490.0
1571,5000001570,1000001194,2024-04-12 15:37:41,1414,1,1,,1221.0,1640,PAID,ARS,1,10800.0,540.0,10800.0,10260.0,46260.0,9714.6,1200.0,57174.6
1572,5000001571,1000001194,2024-04-12 15:37:41,1414,1,1,,1221.0,1640,PAID,ARS,3,12000.0,0.0,36000.0,36000.0,46260.0,9714.6,1200.0,57174.6
1573,5000001572,1000001195,2024-05-26 02:57:29,286,1,1,,2679.0,1421,FULFILLED,ARS,1,13200.0,1320.0,13200.0,11880.0,11880.0,2494.8,0.0,14374.8
1574,5000001573,1000001196,2024-09-04 20:44:21,675,2,2,3.0,4124.0,3,CANCELLED,ARS,3,15000.0,0.0,45000.0,45000.0,78000.0,16380.0,0.0,94380.0
1575,5000001574,1000001196,2024-09-04 20:44:21,675,2,2,3.0,4124.0,3,CANCELLED,ARS,2,16500.0,0.0,33000.0,33000.0,78000.0,16380.0,0.0,94380.0
1576,5000001575,1000001197,2025-03-12 03:00:49,775,1,2,2.0,1238.0,2,FULFILLED,ARS,3,10800.0,648.0,32400.0,31752.0,31752.0,6667.92,0.0,38419.92
1577,5000001576,1000001198,2025-02-07 09:42:34,1224,2,1,,1368.0,3669,REFUNDED,ARS,1,13500.0,0.0,13500.0,13500.0,13500.0,2835.0,1200.0,17535.0
1578,5000001577,1000001199,2024-12-11 09:47:34,822,2,1,,,2417,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,1200.0,36774.0
1579,5000001578,1000001200,2024-05-01 09:37:02,839,2,1,,,3630,REFUNDED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,1200.0,19350.0
1580,5000001579,1000001201,2024-01-30 02:35:30,353,1,1,,1421.0,2664,CREATED,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,0.0,27588.0
1581,5000001580,1000001202,2025-07-29 07:10:38,779,2,2,4.0,3089.0,4,FULFILLED,ARS,3,15000.0,2250.0,45000.0,42750.0,42750.0,8977.5,0.0,51727.5
1582,5000001581,1000001203,2024-11-03 11:53:14,1317,1,2,1.0,2182.0,1,PAID,ARS,3,13200.0,0.0,39600.0,39600.0,39600.0,8316.0,0.0,47916.0
1583,5000001582,1000001204,2024-12-30 17:41:37,1247,1,1,,1817.0,3006,REFUNDED,ARS,3,10800.0,648.0,32400.0,31752.0,31752.0,6667.92,1200.0,39619.92
1584,5000001583,1000001205,2025-08-20 12:23:09,1315,1,1,,,1587,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,1200.0,27336.0
1585,5000001584,1000001206,2024-12-06 03:43:31,820,1,2,3.0,2962.0,3,CANCELLED,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,0.0,26136.0
1586,5000001585,1000001207,2024-07-28 18:51:44,633,1,1,,3339.0,1250,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,46260.0,9714.6,900.0,56874.6
1587,5000001586,1000001207,2024-07-28 18:51:44,633,1,1,,3339.0,1250,FULFILLED,ARS,1,10800.0,540.0,10800.0,10260.0,46260.0,9714.6,900.0,56874.6
1588,5000001587,1000001208,2024-01-28 07:59:59,187,1,1,,3605.0,3671,PAID,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,1500.0,44188.8
1589,5000001588,1000001209,2024-11-18 14:13:06,1443,2,1,,1785.0,2124,PAID,ARS,1,15000.0,750.0,15000.0,14250.0,14250.0,2992.5,1200.0,18442.5
1590,5000001589,1000001210,2025-06-18 10:24:03,1225,1,1,,3975.0,3758,FULFILLED,ARS,2,12600.0,1260.0,25200.0,23940.0,23940.0,5027.4,1500.0,30467.4
1591,5000001590,1000001211,2025-06-24 08:06:51,1092,2,2,1.0,3346.0,1,REFUNDED,ARS,3,16500.0,2475.0,49500.0,47025.0,47025.0,9875.25,0.0,56900.25
1592,5000001591,1000001212,2024-03-17 10:26:03,193,2,2,4.0,4133.0,4,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,53190.0,11169.9,0.0,64359.9
1593,5000001592,1000001212,2024-03-17 10:26:03,193,2,2,4.0,4133.0,4,FULFILLED,ARS,3,13500.0,810.0,40500.0,39690.0,53190.0,11169.9,0.0,64359.9
1594,5000001593,1000001213,2024-02-24 03:52:30,184,2,1,,1555.0,3094,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,26700.0,5607.0,1200.0,33507.0
1595,5000001594,1000001213,2024-02-24 03:52:30,184,1,1,,1555.0,3094,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,26700.0,5607.0,1200.0,33507.0
1596,5000001595,1000001214,2024-04-12 05:08:00,1356,2,1,,3432.0,1801,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,0.0,18150.0
1597,5000001596,1000001215,2025-09-28 19:12:49,167,1,2,3.0,2346.0,3,FULFILLED,ARS,1,12600.0,1260.0,12600.0,11340.0,11340.0,2381.4,0.0,13721.4
1598,5000001597,1000001216,2024-07-04 00:41:57,215,2,1,,,4146,FULFILLED,ARS,3,13500.0,0.0,40500.0,40500.0,40500.0,8505.0,900.0,49905.0
1599,5000001598,1000001217,2025-05-21 19:32:23,416,1,2,1.0,1258.0,1,FULFILLED,ARS,3,12600.0,756.0,37800.0,37044.0,37044.0,7779.24,0.0,44823.24
1600,5000001599,1000001218,2024-09-19 21:05:18,1312,2,1,,1068.0,4127,FULFILLED,ARS,3,13500.0,810.0,40500.0,39690.0,39690.0,8334.9,900.0,48924.9
1601,5000001600,1000001219,2024-10-05 09:34:44,352,1,2,2.0,3034.0,2,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,0.0,14520.0
1602,5000001601,1000001220,2025-04-28 05:59:16,700,2,1,,3918.0,2680,PAID,ARS,1,15000.0,300.0,15000.0,14700.0,26460.0,5556.6,900.0,32916.6
1603,5000001602,1000001220,2025-04-28 05:59:16,700,1,1,,3918.0,2680,PAID,ARS,1,12000.0,240.0,12000.0,11760.0,26460.0,5556.6,900.0,32916.6
1604,5000001603,1000001221,2025-02-17 18:27:47,608,2,1,,2132.0,3203,CANCELLED,ARS,1,15750.0,0.0,15750.0,15750.0,15750.0,3307.5,1200.0,20257.5
1605,5000001604,1000001222,2025-04-02 14:48:05,529,2,1,,,4044,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,44100.0,9261.0,0.0,53361.0
1606,5000001605,1000001223,2025-02-25 04:31:16,980,1,2,1.0,3650.0,1,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,52350.0,10993.5,0.0,63343.5
1607,5000001606,1000001223,2025-02-25 04:31:16,980,2,2,1.0,3650.0,1,FULFILLED,ARS,2,15750.0,3150.0,31500.0,28350.0,52350.0,10993.5,0.0,63343.5
1608,5000001607,1000001224,2024-11-24 01:33:01,825,1,1,,3127.0,1824,FULFILLED,ARS,1,12600.0,630.0,12600.0,11970.0,56520.0,11869.2,900.0,69289.2
1609,5000001608,1000001224,2024-11-24 01:33:01,825,2,1,,3127.0,1824,FULFILLED,ARS,3,16500.0,4950.0,49500.0,44550.0,56520.0,11869.2,900.0,69289.2
1610,5000001609,1000001225,2024-02-27 13:06:23,470,1,2,2.0,4196.0,2,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,66780.0,14023.8,0.0,80803.8
1611,5000001610,1000001225,2024-02-27 13:06:23,470,2,2,2.0,4196.0,2,FULFILLED,ARS,2,15750.0,0.0,31500.0,31500.0,66780.0,14023.8,0.0,80803.8
1612,5000001611,1000001226,2024-11-25 23:23:27,590,2,1,,2768.0,3096,FULFILLED,ARS,3,16500.0,4950.0,49500.0,44550.0,44550.0,9355.5,1500.0,55405.5
1613,5000001612,1000001227,2024-03-25 07:24:57,449,2,1,,3410.0,3425,CANCELLED,ARS,1,15000.0,750.0,15000.0,14250.0,14250.0,2992.5,1200.0,18442.5
1614,5000001613,1000001228,2024-03-27 19:51:39,814,1,1,,3698.0,2869,FULFILLED,ARS,3,12600.0,1890.0,37800.0,35910.0,35910.0,7541.1,1200.0,44651.1
1615,5000001614,1000001229,2024-04-14 23:37:13,638,1,2,4.0,2048.0,4,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,0.0,42688.8
1616,5000001615,1000001230,2024-03-28 23:51:41,747,1,1,,1241.0,1179,FULFILLED,ARS,3,12600.0,3780.0,37800.0,34020.0,34020.0,7144.2,1500.0,42664.2
1617,5000001616,1000001231,2025-09-02 02:55:32,932,1,2,3.0,2428.0,3,PAID,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,0.0,42688.8
1618,5000001617,1000001232,2025-09-02 12:52:04,541,1,1,,1306.0,3794,PAID,ARS,3,12000.0,1800.0,36000.0,34200.0,48900.0,10269.0,1200.0,60369.0
1619,5000001618,1000001232,2025-09-02 12:52:04,541,2,1,,1306.0,3794,PAID,ARS,1,15000.0,300.0,15000.0,14700.0,48900.0,10269.0,1200.0,60369.0
