shipment_sk,shipment_id,order_id,customer_sk,channel_sk,store_sk,shipped_date_sk,delivered_date_sk,carrier,tracking_number,status,shipped_at,delivered_at,delivery_time_days
3510,9000003509,1000003509,455,2,4,0,0,PICKUP,,DELIVERED,2024-10-11 18:13:35,2024-10-12 18:13:35,1.0
3511,9000003510,1000003510,1141,2,1,0,0,PICKUP,,DELIVERED,2025-09-19 01:07:01,2025-09-20 01:07:01,1.0
3512,9000003511,1000003511,376,2,2,0,0,PICKUP,,DELIVERED,2025-08-10 18:27:59,2025-08-11 18:27:59,1.0
3513,9000003512,1000003512,1154,1,0,0,0,Correo Argentino,TRK-EP2R91N5FP,DELIVERED,2024-05-19 04:24:55,2024-05-21 04:24:55,2.0
3514,9000003513,1000003513,1498,1,0,0,0,Correo Argentino,TRK-CH3SFTEJAR,DELIVERED,2024-10-16 02:02:46,2024-10-18 02:02:46,2.0
3515,9000003514,1000003514,603,2,3,0,0,PICKUP,,CANCELLED,,,
3516,9000003515,1000003515,1002,2,3,0,0,PICKUP,,DELIVERED,2024-03-01 08:12:19,2024-03-02 08:12:19,1.0
3517,9000003516,1000003516,924,1,0,0,0,Correo Argentino,TRK-EQF0QZ17BV,DELIVERED,2024-08-31 17:27:24,2024-09-03 17:27:24,3.0
3518,9000003517,1000003517,1309,2,1,0,0,PICKUP,,DELIVERED,2025-06-19 21:02:08,2025-06-20 21:02:08,1.0
3519,9000003518,1000003518,1212,2,4,0,0,PICKUP,,DELIVERED,2025-06-02 14:38:54,2025-06-03 14:38:54,1.0
3520,9000003519,1000003519,974,2,2,0,0,PICKUP,,DELIVERED,2025-07-06 15:28:09,2025-07-07 15:28:09,1.0
3521,9000003520,1000003520,1154,2,1,0,0,PICKUP,,DELIVERED,2024-05-07 00:52:23,2024-05-08 00:52:23,1.0
3522,9000003521,1000003521,105,1,0,0,0,Correo Argentino,,CANCELLED,,,
3523,9000003522,1000003522,335,1,0,0,0,Correo Argentino,,CANCELLED,,,
3524,9000003523,1000003523,421,2,1,0,0,PICKUP,,CANCELLED,,,
3525,9000003524,1000003524,77,1,0,0,0,Correo Argentino,TRK-N5S7JPYI4F,DELIVERED,2025-07-27 21:13:19,2025-08-01 21:13:19,5.0
3526,9000003525,1000003525,1399,2,1,0,0,PICKUP,,DELIVERED,2024-02-24 16:09:15,2024-02-25 16:09:15,1.0
3527,9000003526,1000003526,761,1,0,0,0,Correo Argentino,,CANCELLED,,,
3528,9000003527,1000003527,160,2,2,0,0,PICKUP,,DELIVERED,2025-08-19 03:29:32,2025-08-20 03:29:32,1.0
3529,9000003528,1000003528,555,1,0,0,0,Correo Argentino,TRK-8EXUZVETYT,SHIPPED,2024-08-19 13:28:38,2024-08-24 13:28:38,5.0
3530,9000003529,1000003529,634,1,0,0,0,Correo Argentino,TRK-XX451HCIPK,DELIVERED,2024-07-30 18:11:46,2024-08-03 18:11:46,4.0
3531,9000003530,1000003530,1187,2,4,0,0,PICKUP,,DELIVERED,2024-03-06 13:07:31,2024-03-07 13:07:31,1.0
3532,9000003531,1000003531,1329,1,0,0,0,Correo Argentino,TRK-4E1A7HASFY,DELIVERED,2025-09-04 15:58:09,2025-09-08 15:58:09,4.0
3533,9000003532,1000003532,1231,1,0,0,0,Correo Argentino,TRK-EEWDIMZIUT,DELIVERED,2025-08-14 06:43:08,2025-08-17 06:43:08,3.0
3534,9000003533,1000003533,571,2,1,0,0,PICKUP,,CANCELLED,,,
3535,9000003534,1000003534,1336,2,1,0,0,PICKUP,,DELIVERED,2025-02-22 11:16:01,2025-02-23 11:16:01,1.0
3536,9000003535,1000003535,243,2,1,0,0,PICKUP,,DELIVERED,2024-02-27 18:25:45,2024-02-28 18:25:45,1.0
3537,9000003536,1000003536,678,2,3,0,0,PICKUP,,CANCELLED,,,
3538,9000003537,1000003537,791,1,0,0,0,Correo Argentino,TRK-C9ET9DK9QW,DELIVERED,2024-02-19 01:07:37,2024-02-23 01:07:37,4.0
3539,9000003538,1000003538,580,1,0,0,0,Correo Argentino,TRK-Q96V6A9VV3,DELIVERED,2025-05-07 05:39:21,2025-05-11 05:39:21,4.0
3540,9000003539,1000003539,121,2,3,0,0,PICKUP,,SHIPPED,2024-12-08 10:21:36,2024-12-09 10:21:36,1.0
3541,9000003540,1000003540,1130,2,4,0,0,PICKUP,,DELIVERED,2025-07-15 21:42:05,2025-07-16 21:42:05,1.0
3542,9000003541,1000003541,1275,2,4,0,0,PICKUP,,DELIVERED,2024-05-25 21:10:41,2024-05-26 21:10:41,1.0
3543,9000003542,1000003542,1039,1,0,0,0,Correo Argentino,,CANCELLED,,,
3544,9000003543,1000003543,171,2,3,0,0,PICKUP,,DELIVERED,2024-10-13 10:29:18,2024-10-14 10:29:18,1.0
3545,9000003544,1000003544,132,2,1,0,0,PICKUP,,DELIVERED,2025-05-25 15:41:17,2025-05-26 15:41:17,1.0
3546,9000003545,1000003545,889,2,3,0,0,PICKUP,,DELIVERED,2025-01-17 20:27:47,2025-01-18 20:27:47,1.0
3547,9000003546,1000003546,640,1,0,0,0,Correo Argentino,TRK-QI10CJ1I4E,DELIVERED,2024-02-17 09:33:22,2024-02-19 09:33:22,2.0
3548,9000003547,1000003547,841,1,0,0,0,Correo Argentino,TRK-94HJJPM4YM,DELIVERED,2025-05-25 03:34:27,2025-05-30 03:34:27,5.0
3549,9000003548,1000003548,1188,2,4,0,0,PICKUP,,CANCELLED,,,
3550,9000003549,1000003549,1319,1,0,0,0,Correo Argentino,TRK-IVF3UNTC2Z,DELIVERED,2024-11-04 03:10:17,2024-11-09 03:10:17,5.0
3551,9000003550,1000003550,580,1,0,0,0,Correo Argentino,TRK-R7W7XPJ6W6,DELIVERED,2025-01-08 13:15:55,2025-01-12 13:15:55,4.0
3552,9000003551,1000003551,589,1,0,0,0,Correo Argentino,TRK-W4ZLTX34L9,DELIVERED,2024-10-16 01:53:28,2024-10-19 01:53:28,3.0
3553,9000003552,1000003552,204,1,0,0,0,Correo Argentino,,CANCELLED,,,
3554,9000003553,1000003553,867,1,0,0,0,Correo Argentino,TRK-HS8QV0NUR0,DELIVERED,2024-04-10 04:28:48,2024-04-15 04:28:48,5.0
3555,9000003554,1000003554,250,1,0,0,0,Correo Argentino,TRK-CI6JCZ48ZI,DELIVERED,2024-09-24 20:47:52,2024-09-29 20:47:52,5.0
3556,9000003555,1000003555,1215,1,0,0,0,Correo Argentino,TRK-0E74FPPALP,DELIVERED,2025-05-02 11:25:03,2025-05-07 11:25:03,5.0
3557,9000003556,1000003556,1363,2,4,0,0,PICKUP,,SHIPPED,2024-04-17 21:04:40,2024-04-18 21:04:40,1.0
3558,9000003557,1000003557,589,1,0,0,0,Correo Argentino,TRK-SW2MBJSXHV,SHIPPED,2025-06-30 02:15:11,2025-07-04 02:15:11,4.0
3559,9000003558,1000003558,1462,1,0,0,0,Correo Argentino,TRK-YLWNMQNL0K,SHIPPED,2024-05-20 06:11:35,2024-05-25 06:11:35,5.0
3560,9000003559,1000003559,837,2,4,0,0,PICKUP,,SHIPPED,2025-06-22 03:19:16,2025-06-23 03:19:16,1.0
3561,9000003560,1000003560,1210,2,1,0,0,PICKUP,,DELIVERED,2024-12-08 18:22:47,2024-12-09 18:22:47,1.0
3562,9000003561,1000003561,370,2,3,0,0,PICKUP,,DELIVERED,2024-11-26 10:57:25,2024-11-27 10:57:25,1.0
3563,9000003562,1000003562,1474,2,4,0,0,PICKUP,,DELIVERED,2025-08-03 00:38:13,2025-08-04 00:38:13,1.0
3564,9000003563,1000003563,294,2,1,0,0,PICKUP,,DELIVERED,2024-11-22 13:45:43,2024-11-23 13:45:43,1.0
3565,9000003564,1000003564,1427,1,0,0,0,Correo Argentino,TRK-YWJJYB0BLI,DELIVERED,2025-05-16 06:52:33,2025-05-20 06:52:33,4.0
3566,9000003565,1000003565,119,1,0,0,0,Correo Argentino,TRK-K7ZPBJ8FLY,DELIVERED,2024-06-12 11:15:26,2024-06-14 11:15:26,2.0
3567,9000003566,1000003566,485,1,0,0,0,Correo Argentino,TRK-CRXOW6S6CI,SHIPPED,2024-01-04 20:35:16,2024-01-08 20:35:16,4.0
3568,9000003567,1000003567,583,2,4,0,0,PICKUP,,DELIVERED,2024-01-30 17:42:33,2024-01-31 17:42:33,1.0
3569,9000003568,1000003568,1463,1,0,0,0,Correo Argentino,TRK-I9RK0LGZAG,DELIVERED,2025-04-22 16:43:06,2025-04-26 16:43:06,4.0
3570,9000003569,1000003569,160,1,0,0,0,Correo Argentino,TRK-KQBFVQHOE8,DELIVERED,2025-04-03 12:18:10,2025-04-07 12:18:10,4.0
3571,9000003570,1000003570,629,1,0,0,0,Correo Argentino,,CANCELLED,,,
3572,9000003571,1000003571,727,2,1,0,0,PICKUP,,DELIVERED,2024-08-06 15:43:42,2024-08-07 15:43:42,1.0
3573,9000003572,1000003572,590,1,0,0,0,Correo Argentino,TRK-KP2F8RR80F,DELIVERED,2024-05-04 17:48:56,2024-05-09 17:48:56,5.0
3574,9000003573,1000003573,443,1,0,0,0,Correo Argentino,TRK-J47T28Q4FF,SHIPPED,2024-10-22 16:26:05,2024-10-27 16:26:05,5.0
3575,9000003574,1000003574,705,1,0,0,0,Correo Argentino,TRK-7TOYFIIFFA,DELIVERED,2024-03-18 20:09:15,2024-03-22 20:09:15,4.0
3576,9000003575,1000003575,188,1,0,0,0,Correo Argentino,TRK-67YYD2OIUK,DELIVERED,2025-05-12 15:08:03,2025-05-15 15:08:03,3.0
3577,9000003576,1000003576,1097,2,4,0,0,PICKUP,,DELIVERED,2024-04-13 20:59:27,2024-04-14 20:59:27,1.0
3578,9000003577,1000003577,1328,2,4,0,0,PICKUP,,SHIPPED,2025-02-19 05:04:58,2025-02-20 05:04:58,1.0
3579,9000003578,1000003578,304,2,3,0,0,PICKUP,,DELIVERED,2024-01-03 18:28:29,2024-01-04 18:28:29,1.0
3580,9000003579,1000003579,876,1,0,0,0,Correo Argentino,TRK-GCS40R1S8D,DELIVERED,2025-07-16 13:50:02,2025-07-20 13:50:02,4.0
3581,9000003580,1000003580,1116,1,0,0,0,Correo Argentino,TRK-M4ZX263LYA,DELIVERED,2024-05-03 05:46:03,2024-05-07 05:46:03,4.0
3582,9000003581,1000003581,1219,1,0,0,0,Correo Argentino,TRK-2S7J15NFJ9,DELIVERED,2025-03-16 12:50:18,2025-03-19 12:50:18,3.0
3583,9000003582,1000003582,1134,1,0,0,0,Correo Argentino,TRK-IT7O2CVPQL,DELIVERED,2025-01-21 07:35:25,2025-01-23 07:35:25,2.0
3584,9000003583,1000003583,1074,2,4,0,0,PICKUP,,DELIVERED,2024-03-01 00:00:12,2024-03-02 00:00:12,1.0
3585,9000003584,1000003584,350,1,0,0,0,Correo Argentino,TRK-JS12XU386K,DELIVERED,2025-05-23 01:40:10,2025-05-25 01:40:10,2.0
3586,9000003585,1000003585,1406,1,0,0,0,Correo Argentino,,CANCELLED,,,
3587,9000003586,1000003586,1176,2,4,0,0,PICKUP,,DELIVERED,2025-02-17 06:14:47,2025-02-18 06:14:47,1.0
3588,9000003587,1000003587,1367,1,0,0,0,Correo Argentino,TRK-FDW4U41UTU,SHIPPED,2024-02-28 20:59:35,2024-03-01 20:59:35,2.0
3589,9000003588,1000003588,232,1,0,0,0,Correo Argentino,TRK-5VBZM2LHO7,DELIVERED,2024-07-12 02:33:39,2024-07-17 02:33:39,5.0
3590,9000003589,1000003589,844,1,0,0,0,Correo Argentino,TRK-8GCOW9EO3J,DELIVERED,2025-06-26 16:43:23,2025-06-28 16:43:23,2.0
3591,9000003590,1000003590,671,1,0,0,0,Correo Argentino,TRK-5S8RI5X3JM,DELIVERED,2025-06-08 22:48:56,2025-06-11 22:48:56,3.0
3592,9000003591,1000003591,407,1,0,0,0,Correo Argentino,TRK-TMPDR0RXUJ,DELIVERED,2024-08-14 16:07:18,2024-08-20 16:07:18,6.0
3593,9000003592,1000003592,944,1,0,0,0,Correo Argentino,,CANCELLED,,,
3594,9000003593,1000003593,327,2,2,0,0,PICKUP,,SHIPPED,2024-10-18 02:57:24,2024-10-19 02:57:24,1.0
3595,9000003594,1000003594,199,1,0,0,0,Correo Argentino,TRK-ESFGK1M08Q,DELIVERED,2024-06-29 10:13:30,2024-07-01 10:13:30,2.0
3596,9000003595,1000003595,1409,1,0,0,0,Correo Argentino,TRK-PZMM2JCYUG,DELIVERED,2024-12-25 01:41:56,2024-12-31 01:41:56,6.0
3597,9000003596,1000003596,949,2,2,0,0,PICKUP,,SHIPPED,2024-02-29 23:47:51,2024-03-01 23:47:51,1.0
3598,9000003597,1000003597,900,1,0,0,0,Correo Argentino,TRK-0BHCU3L462,SHIPPED,2024-11-07 06:38:24,2024-11-09 06:38:24,2.0
3599,9000003598,1000003598,932,2,1,0,0,PICKUP,,SHIPPED,2024-03-07 06:42:02,2024-03-08 06:42:02,1.0
3600,9000003599,1000003599,683,2,1,0,0,PICKUP,,DELIVERED,2024-01-15 05:42:51,2024-01-16 05:42:51,1.0
3601,9000003600,1000003600,1360,2,4,0,0,PICKUP,,CANCELLED,,,
3602,9000003601,1000003601,505,1,0,0,0,Correo Argentino,TRK-723GAXFZ4E,DELIVERED,2024-09-08 12:45:46,2024-09-12 12:45:46,4.0
3603,9000003602,1000003602,371,1,0,0,0,Correo Argentino,TRK-PVWCTINZ56,DELIVERED,2025-06-22 03:59:56,2025-06-29 03:59:56,7.0
3604,9000003603,1000003603,535,1,0,0,0,Correo Argentino,TRK-SPAJYQEFQQ,DELIVERED,2024-01-07 20:31:07,2024-01-10 20:31:07,3.0
3605,9000003604,1000003604,446,1,0,0,0,Correo Argentino,TRK-RVSYLHFF6X,DELIVERED,2024-10-20 05:29:12,2024-10-22 05:29:12,2.0
3606,9000003605,1000003605,610,2,4,0,0,PICKUP,,READY,2025-06-01 02:42:44,2025-06-02 02:42:44,1.0
3607,9000003606,1000003606,243,1,0,0,0,Correo Argentino,,CANCELLED,,,
3608,9000003607,1000003607,1469,2,2,0,0,PICKUP,,SHIPPED,2024-11-07 03:42:33,2024-11-08 03:42:33,1.0
3609,9000003608,1000003608,86,1,0,0,0,Correo Argentino,TRK-A0PC53YE5O,DELIVERED,2025-03-01 09:38:02,2025-03-06 09:38:02,5.0
3610,9000003609,1000003609,437,1,0,0,0,Correo Argentino,TRK-B3B2VNH2F5,DELIVERED,2025-07-18 21:28:38,2025-07-20 21:28:38,2.0
3611,9000003610,1000003610,199,1,0,0,0,Correo Argentino,TRK-LEKQGW12G9,DELIVERED,2024-08-14 20:28:17,2024-08-19 20:28:17,5.0
3612,9000003611,1000003611,350,1,0,0,0,Correo Argentino,,CANCELLED,,,
3613,9000003612,1000003612,105,2,1,0,0,PICKUP,,DELIVERED,2024-02-15 22:59:29,2024-02-16 22:59:29,1.0
3614,9000003613,1000003613,698,1,0,0,0,Correo Argentino,TRK-DJV5NYUJAX,DELIVERED,2024-04-27 07:11:21,2024-05-01 07:11:21,4.0
3615,9000003614,1000003614,1236,1,0,0,0,Correo Argentino,TRK-KJY0Y7ABLN,DELIVERED,2024-02-29 12:41:21,2024-03-02 12:41:21,2.0
3616,9000003615,1000003615,1305,1,0,0,0,Correo Argentino,TRK-9V6ZSMWOPJ,DELIVERED,2024-12-29 00:38:00,2025-01-02 00:38:00,4.0
3617,9000003616,1000003616,1262,1,0,0,0,Correo Argentino,TRK-89SVDZ7F19,DELIVERED,2025-06-06 03:55:36,2025-06-08 03:55:36,2.0
3618,9000003617,1000003617,1325,2,4,0,0,PICKUP,,DELIVERED,2024-12-28 06:23:00,2024-12-29 06:23:00,1.0
3619,9000003618,1000003618,117,1,0,0,0,Correo Argentino,,CANCELLED,,,
3620,9000003619,1000003619,1322,1,0,0,0,Correo Argentino,TRK-2E0Q8DVQNT,DELIVERED,2025-09-23 02:09:13,2025-09-25 02:09:13,2.0
3621,9000003620,1000003620,694,2,3,0,0,PICKUP,,READY,2024-02-04 22:40:46,2024-02-05 22:40:46,1.0
3622,9000003621,1000003621,1092,2,2,0,0,PICKUP,,DELIVERED,2024-07-19 06:13:30,2024-07-20 06:13:30,1.0
3623,9000003622,1000003622,279,1,0,0,0,Correo Argentino,TRK-1J5S5SV880,SHIPPED,2024-03-30 08:02:30,2024-04-04 08:02:30,5.0
3624,9000003623,1000003623,1277,2,1,0,0,PICKUP,,DELIVERED,2024-01-07 18:46:04,2024-01-08 18:46:04,1.0
3625,9000003624,1000003624,983,2,3,0,0,PICKUP,,DELIVERED,2025-07-06 22:15:13,2025-07-07 22:15:13,1.0
3626,9000003625,1000003625,1300,1,0,0,0,Correo Argentino,TRK-6RPN927PUU,DELIVERED,2024-03-20 18:50:53,2024-03-27 18:50:53,7.0
3627,9000003626,1000003626,727,2,4,0,0,PICKUP,,DELIVERED,2024-10-30 02:32:03,2024-10-31 02:32:03,1.0
3628,9000003627,1000003627,496,1,0,0,0,Correo Argentino,TRK-CAPGRHP6JI,DELIVERED,2024-06-25 23:14:17,2024-06-27 23:14:17,2.0
3629,9000003628,1000003628,657,1,0,0,0,Correo Argentino,TRK-IJYRYDZPFI,DELIVERED,2024-08-09 00:35:33,2024-08-14 00:35:33,5.0
3630,9000003629,1000003629,277,1,0,0,0,Correo Argentino,TRK-K0SZMIT3CT,DELIVERED,2025-01-15 21:25:44,2025-01-19 21:25:44,4.0
3631,9000003630,1000003630,523,1,0,0,0,Correo Argentino,TRK-MI3VRU4HJX,DELIVERED,2024-09-26 15:22:24,2024-09-30 15:22:24,4.0
3632,9000003631,1000003631,126,1,0,0,0,Correo Argentino,TRK-3BVYP9SXPD,DELIVERED,2024-11-12 12:30:00,2024-11-14 12:30:00,2.0
3633,9000003632,1000003632,1034,2,1,0,0,PICKUP,,CANCELLED,,,
3634,9000003633,1000003633,358,2,4,0,0,PICKUP,,DELIVERED,2025-01-11 06:02:07,2025-01-12 06:02:07,1.0
3635,9000003634,1000003634,637,1,0,0,0,Correo Argentino,TRK-KRKZDEQ5EN,DELIVERED,2024-03-28 17:23:11,2024-04-02 17:23:11,5.0
3636,9000003635,1000003635,691,2,2,0,0,PICKUP,,DELIVERED,2024-08-31 16:35:26,2024-09-01 16:35:26,1.0
3637,9000003636,1000003636,380,2,4,0,0,PICKUP,,DELIVERED,2024-11-10 04:17:00,2024-11-11 04:17:00,1.0
3638,9000003637,1000003637,1253,1,0,0,0,Correo Argentino,TRK-9Q1LMYNGLQ,DELIVERED,2024-08-28 07:22:39,2024-09-02 07:22:39,5.0
3639,9000003638,1000003638,1068,2,4,0,0,PICKUP,,CANCELLED,,,
3640,9000003639,1000003639,1188,1,0,0,0,Correo Argentino,TRK-4FMER30TXG,DELIVERED,2025-02-26 23:47:18,2025-03-01 23:47:18,3.0
3641,9000003640,1000003640,1354,1,0,0,0,Correo Argentino,TRK-6770QZQT13,DELIVERED,2025-08-16 21:14:06,2025-08-20 21:14:06,4.0
3642,9000003641,1000003641,1109,2,2,0,0,PICKUP,,DELIVERED,2024-09-28 10:04:27,2024-09-29 10:04:27,1.0
3643,9000003642,1000003642,1399,2,1,0,0,PICKUP,,DELIVERED,2024-09-11 01:24:53,2024-09-12 01:24:53,1.0
3644,9000003643,1000003643,672,2,1,0,0,PICKUP,,DELIVERED,2024-05-12 12:11:03,2024-05-13 12:11:03,1.0
3645,9000003644,1000003644,1351,2,1,0,0,PICKUP,,DELIVERED,2024-04-19 17:50:07,2024-04-20 17:50:07,1.0
3646,9000003645,1000003645,725,1,0,0,0,Correo Argentino,,CANCELLED,,,
3647,9000003646,1000003646,1288,2,3,0,0,PICKUP,,DELIVERED,2024-06-18 10:27:47,2024-06-19 10:27:47,1.0
3648,9000003647,1000003647,542,1,0,0,0,Correo Argentino,TRK-B3MXZEAK3L,DELIVERED,2024-07-12 01:36:43,2024-07-15 01:36:43,3.0
3649,9000003648,1000003648,205,1,0,0,0,Correo Argentino,TRK-SL8SJ684ZT,DELIVERED,2025-09-20 01:41:44,2025-09-25 01:41:44,5.0
3650,9000003649,1000003649,421,1,0,0,0,Correo Argentino,TRK-SXLAB1DB07,DELIVERED,2024-04-24 08:35:00,2024-04-27 08:35:00,3.0
3651,9000003650,1000003650,433,1,0,0,0,Correo Argentino,TRK-VOCJGBRQE0,SHIPPED,2024-08-26 01:54:36,2024-08-28 01:54:36,2.0
3652,9000003651,1000003651,313,1,0,0,0,Correo Argentino,,CANCELLED,,,
3653,9000003652,1000003652,556,2,4,0,0,PICKUP,,DELIVERED,2024-02-08 10:55:42,2024-02-09 10:55:42,1.0
3654,9000003653,1000003653,1225,1,0,0,0,Correo Argentino,TRK-3UC1X82JHD,DELIVERED,2025-04-13 05:47:30,2025-04-15 05:47:30,2.0
3655,9000003654,1000003654,1326,1,0,0,0,Correo Argentino,TRK-YGQNQHZEJ7,SHIPPED,2024-08-13 17:09:27,2024-08-16 17:09:27,3.0
3656,9000003655,1000003655,513,1,0,0,0,Correo Argentino,,CANCELLED,,,
3657,9000003656,1000003656,196,1,0,0,0,Correo Argentino,TRK-EBU9EE9X07,READY,2024-05-06 05:55:59,2024-05-11 05:55:59,5.0
3658,9000003657,1000003657,377,1,0,0,0,Correo Argentino,,CANCELLED,,,
3659,9000003658,1000003658,400,2,2,0,0,PICKUP,,DELIVERED,2024-06-08 09:42:27,2024-06-09 09:42:27,1.0
3660,9000003659,1000003659,1177,1,0,0,0,Correo Argentino,TRK-TBD6D1J6Q6,READY,2025-03-23 05:45:33,2025-03-28 05:45:33,5.0
3661,9000003660,1000003660,833,1,0,0,0,Correo Argentino,TRK-YIYOMPY4I0,DELIVERED,2024-03-12 05:32:22,2024-03-15 05:32:22,3.0
3662,9000003661,1000003661,308,1,0,0,0,Correo Argentino,TRK-BDZ7A87DF0,READY,2024-09-23 19:32:48,2024-09-28 19:32:48,5.0
3663,9000003662,1000003662,291,2,4,0,0,PICKUP,,DELIVERED,2024-09-17 04:00:51,2024-09-18 04:00:51,1.0
3664,9000003663,1000003663,727,1,0,0,0,Correo Argentino,TRK-4PSH45S4HN,DELIVERED,2025-07-02 21:45:23,2025-07-06 21:45:23,4.0
3665,9000003664,1000003664,587,2,3,0,0,PICKUP,,DELIVERED,2024-12-26 22:05:59,2024-12-27 22:05:59,1.0
3666,9000003665,1000003665,448,2,2,0,0,PICKUP,,DELIVERED,2024-12-02 21:51:00,2024-12-03 21:51:00,1.0
3667,9000003666,1000003666,1144,2,1,0,0,PICKUP,,DELIVERED,2024-06-04 20:04:03,2024-06-05 20:04:03,1.0
3668,9000003667,1000003667,516,1,0,0,0,Correo Argentino,,CANCELLED,,,
3669,9000003668,1000003668,1123,1,0,0,0,Correo Argentino,TRK-PVCLDQC2H9,DELIVERED,2024-10-20 11:39:35,2024-10-27 11:39:35,7.0
3670,9000003669,1000003669,1203,1,0,0,0,Correo Argentino,TRK-E26QAVHZ8F,SHIPPED,2024-05-23 21:33:01,2024-05-26 21:33:01,3.0
3671,9000003670,1000003670,377,2,1,0,0,PICKUP,,DELIVERED,2024-03-19 09:42:18,2024-03-20 09:42:18,1.0
3672,9000003671,1000003671,991,1,0,0,0,Correo Argentino,TRK-BLDDGK2JU6,DELIVERED,2024-04-01 08:51:19,2024-04-03 08:51:19,2.0
3673,9000003672,1000003672,240,1,0,0,0,Correo Argentino,TRK-VEVXKNA2L8,READY,2025-05-07 18:02:11,2025-05-12 18:02:11,5.0
3674,9000003673,1000003673,1155,2,4,0,0,PICKUP,,DELIVERED,2025-03-28 17:14:03,2025-03-29 17:14:03,1.0
3675,9000003674,1000003674,46,2,3,0,0,PICKUP,,SHIPPED,2024-03-25 20:54:47,2024-03-26 20:54:47,1.0
3676,9000003675,1000003675,1102,1,0,0,0,Correo Argentino,TRK-3E2E14ERDS,DELIVERED,2024-10-12 01:05:45,2024-10-17 01:05:45,5.0
3677,9000003676,1000003676,1402,1,0,0,0,Correo Argentino,TRK-VX48TB9QHU,READY,2024-11-25 01:36:10,2024-11-28 01:36:10,3.0
3678,9000003677,1000003677,429,1,0,0,0,Correo Argentino,TRK-V01EBS0ZP5,SHIPPED,2024-12-25 00:22:41,2024-12-27 00:22:41,2.0
3679,9000003678,1000003678,1106,2,2,0,0,PICKUP,,DELIVERED,2024-07-24 17:39:27,2024-07-25 17:39:27,1.0
3680,9000003679,1000003679,1067,1,0,0,0,Correo Argentino,TRK-NCPMDGL24Q,DELIVERED,2024-09-10 17:27:46,2024-09-13 17:27:46,3.0
3681,9000003680,1000003680,125,1,0,0,0,Correo Argentino,TRK-7MRV0FI0K9,DELIVERED,2024-01-20 11:47:50,2024-01-23 11:47:50,3.0
3682,9000003681,1000003681,352,1,0,0,0,Correo Argentino,TRK-UCTA6GSRAU,DELIVERED,2025-08-31 23:14:39,2025-09-04 23:14:39,4.0
3683,9000003682,1000003682,592,2,2,0,0,PICKUP,,DELIVERED,2024-03-05 08:19:31,2024-03-06 08:19:31,1.0
3684,9000003683,1000003683,231,2,1,0,0,PICKUP,,DELIVERED,2024-02-16 04:55:31,2024-02-17 04:55:31,1.0
3685,9000003684,1000003684,23,1,0,0,0,Correo Argentino,TRK-GS3J7SUJ6Y,DELIVERED,2024-03-30 23:09:08,2024-04-02 23:09:08,3.0
3686,9000003685,1000003685,622,1,0,0,0,Correo Argentino,TRK-R4YD2E7M8D,DELIVERED,2025-02-06 22:34:08,2025-02-10 22:34:08,4.0
3687,9000003686,1000003686,971,2,2,0,0,PICKUP,,DELIVERED,2025-02-01 14:57:01,2025-02-02 14:57:01,1.0
3688,9000003687,1000003687,724,2,4,0,0,PICKUP,,DELIVERED,2024-10-17 08:38:26,2024-10-18 08:38:26,1.0
3689,9000003688,1000003688,150,1,0,0,0,Correo Argentino,TRK-CE8UGM5SKD,DELIVERED,2025-02-22 09:45:42,2025-02-26 09:45:42,4.0
3690,9000003689,1000003689,683,1,0,0,0,Correo Argentino,TRK-FWVNB2SR47,DELIVERED,2024-06-03 15:44:38,2024-06-07 15:44:38,4.0
3691,9000003690,1000003690,1219,1,0,0,0,Correo Argentino,TRK-1OHT8164L9,SHIPPED,2024-10-01 00:16:01,2024-10-07 00:16:01,6.0
3692,9000003691,1000003691,71,1,0,0,0,Correo Argentino,TRK-VYSWM6DC8J,DELIVERED,2024-01-26 16:00:36,2024-01-31 16:00:36,5.0
3693,9000003692,1000003692,120,2,1,0,0,PICKUP,,DELIVERED,2024-05-31 14:22:21,2024-06-01 14:22:21,1.0
3694,9000003693,1000003693,937,2,3,0,0,PICKUP,,DELIVERED,2025-01-04 17:13:20,2025-01-05 17:13:20,1.0
3695,9000003694,1000003694,1122,1,0,0,0,Correo Argentino,TRK-3BHMMWZ0W7,SHIPPED,2024-06-18 01:34:25,2024-06-21 01:34:25,3.0
3696,9000003695,1000003695,1380,1,0,0,0,Correo Argentino,TRK-4F603F0SN4,DELIVERED,2025-07-08 13:21:08,2025-07-11 13:21:08,3.0
3697,9000003696,1000003696,910,2,3,0,0,PICKUP,,DELIVERED,2024-11-27 11:23:46,2024-11-28 11:23:46,1.0
3698,9000003697,1000003697,787,1,0,0,0,Correo Argentino,TRK-UVGY6WIZX5,DELIVERED,2025-01-04 06:40:31,2025-01-06 06:40:31,2.0
3699,9000003698,1000003698,1155,1,0,0,0,Correo Argentino,,CANCELLED,,,
3700,9000003699,1000003699,86,1,0,0,0,Correo Argentino,TRK-2AJBJ19UB3,DELIVERED,2025-05-30 08:41:54,2025-06-01 08:41:54,2.0
3701,9000003700,1000003700,938,2,4,0,0,PICKUP,,DELIVERED,2025-01-26 03:07:22,2025-01-27 03:07:22,1.0
3702,9000003701,1000003701,1058,2,4,0,0,PICKUP,,SHIPPED,2024-04-19 17:08:08,2024-04-20 17:08:08,1.0
3703,9000003702,1000003702,414,2,2,0,0,PICKUP,,DELIVERED,2024-03-10 13:14:34,2024-03-11 13:14:34,1.0
